"","viento","direccion","temperatura","humedad"
"943",8.2,11,13.95,41
"944",6.4,41,14.75,39
"945",7.9,16,18.85,31
"946",6.5,359,20.75,27
"947",2.6,342,22.95,24
"948",1.8,257,24.95,21
"949",7,216,25.25,24
"950",8.2,220,23.35,29
"951",7.9,216,22.95,29
"952",7.9,213,22.45,30
"953",8.6,212,21.45,32
"954",8.6,213,20.35,34
"955",7.6,202,19.65,38
"956",6.4,204,17.95,47
"957",3.5,200,16.25,57
"958",1.6,22,15.45,60
"959",7.8,23,15.65,48
"960",11.1,25,15.25,43
"961",9.7,28,15.35,38
"962",10.1,22,15.45,36
"963",6.5,13,15.05,36
"964",5.2,357,13.05,44
"965",6.6,350,12.75,43
"966",6.1,348,13.05,46
"967",4.6,345,12.55,51
"968",4.6,5,13.15,51
"969",2.7,7,16.65,42
"970",3,184,19.25,35
"971",2.8,191,20.85,31
"972",4.8,212,22.75,26
"973",6,229,23.45,24
"974",5.6,226,23.15,28
"975",9.3,222,23.05,30
"976",9,212,23.35,29
"977",8.3,216,22.35,31
"978",7.2,205,22.05,29
"979",6.8,211,21.15,30
"980",6.1,224,19.55,36
"981",4.5,215,17.65,46
"982",1.1,249,16.35,51
"983",4.6,16,16.25,50
"984",10,19,15.45,50
"985",10.9,28,15.05,52
"986",10.1,25,15.75,46
"987",9.3,3,13.45,54
"988",9.3,7,13.85,55
"989",2.8,9,13.85,55
"990",6.7,2,15.25,50
"991",6.8,5,13.35,55
"992",5.2,5,14.85,52
"993",3.5,5,18.35,42
"994",2.1,209,21.35,35
"995",3.6,193,22.55,31
"996",4.3,233,23.55,30
"997",6.2,225,23.55,31
"998",6.4,230,23.75,30
"999",7.7,222,23.35,30
"1000",7,220,23.25,29
"1001",6.3,217,23.05,28
"1002",6.6,231,23.35,27
"1003",6.1,216,22.35,29
"1004",5.4,231,21.25,32
"1005",3.3,240,19.45,36
"1006",0,347,18.15,41
"1007",0.9,25,17.55,44
"1008",5.4,11,17.55,41
"1009",7.3,3,15.35,40
"1010",10.7,15,12.55,53
"1011",10.5,18,14.55,42
"1012",10.8,13,13.85,42
"1013",10.2,15,14.25,42
"1014",10.6,12,14.55,44
"1015",9.9,13,15.05,44
"1016",3.4,347,15.45,43
"1017",2.2,174,17.95,37
"1018",2.6,184,20.25,32
"1019",2.8,205,23.15,27
"1020",3.8,240,24.55,24
"1021",7.5,223,24.55,27
"1022",7.6,220,24.15,26
"1023",8.1,213,23.55,23
"1024",7.8,223,23.35,20
"1025",6.7,212,22.95,20
"1026",6.7,221,22.05,27
"1027",6,215,21.35,30
"1028",5.6,220,20.25,31
"1029",3.4,235,18.25,40
"1030",0.7,172,17.15,45
"1031",4.4,7,16.55,42
"1032",10,24,15.45,52
"1033",11.4,20,15.55,49
"1034",12.2,21,15.45,47
"1035",11.9,9,12.95,54
"1036",10.7,13,13.85,45
"1037",12.5,15,13.45,46
"1038",11.8,21,13.15,49
"1039",8.5,26,14.95,44
"1040",8.4,25,15.65,37
"1041",8.8,16,18.95,27
"1042",7.7,354,21.15,28
"1043",4.5,349,23.05,21
"1044",3.5,280,24.85,16
"1045",6.7,224,24.85,20
"1046",8.2,221,24.45,23
"1047",7.2,218,23.55,27
"1048",7,215,23.35,25
"1049",7.4,218,23.45,25
"1050",6.5,225,22.55,24
"1051",6.8,223,21.75,25
"1052",5.6,223,20.45,29
"1053",3.1,234,18.95,33
"1054",0,201,17.75,35
"1055",5.6,29,17.95,35
"1056",6.5,13,15.95,44
"1057",10.5,20,16.85,39
"1058",11.4,22,15.95,40
"1059",11.9,25,16.15,42
"1060",12.6,9,14.45,49
"1061",12.2,13,13.35,53
"1062",13,10,13.35,54
"1063",12.5,13,13.35,51
"1064",9.6,7,13.85,51
"1065",9.1,8,19.45,33
"1066",6.9,1,21.85,27
"1067",5.4,359,23.65,26
"1068",3.9,308,25.35,23
"1069",8.4,222,24.45,25
"1070",6.8,223,24.75,26
"1071",7.9,210,24.55,27
"1072",8.1,208,23.45,28
"1073",7.5,213,23.15,28
"1074",6.9,216,22.25,30
"1075",6.9,212,20.95,33
"1076",5.2,217,19.85,33
"1077",3.1,221,18.65,37
"1078",0.9,281,17.65,38
"1079",1.9,7,17.55,38
"1080",3.6,355,17.25,46
"1081",10.4,11,14.55,60
"1082",11.8,8,14.75,59
"1083",12,18,14.95,53
"1084",12.5,22,15.95,49
"1085",12.4,18,15.95,50
"1086",11.1,16,15.15,52
"1087",10.8,20,15.45,53
"1088",10.9,12,14.45,54
"1089",11.2,13,19.35,42
"1090",9.2,2,21.55,39
"1091",8.3,359,23.55,35
"1092",7,347,25.25,31
"1093",9.2,226,23.85,36
"1094",7.8,226,23.65,36
"1095",8.8,218,23.55,37
"1096",8.5,208,23.65,37
"1097",8.8,224,22.65,41
"1098",7.7,225,21.75,43
"1099",6.3,212,21.35,43
"1100",5.8,202,20.25,45
"1101",4.5,212,17.95,54
"1102",1,325,17.15,52
"1103",8.2,25,16.55,56
"1104",11.4,26,16.35,57
"1105",8.9,2,15.95,56
"1106",11.1,22,15.35,58
"1107",11,12,14.45,61
"1108",11.7,11,13.85,67
"1109",11.2,2,14.15,59
"1110",9.6,9,15.05,54
"1111",7.7,3,13.65,56
"1112",3.9,354,14.45,57
"1113",6.5,352,17.65,47
"1114",5.3,2,20.05,42
"1115",5.4,341,22.15,40
"1116",3.2,318,24.05,36
"1117",9.1,229,23.55,38
"1118",8.3,229,22.85,39
"1119",8.9,216,22.75,42
"1120",7.8,221,21.05,47
"1121",6.3,217,21.45,47
"1122",6.2,202,21.55,47
"1123",6.1,211,21.45,47
"1124",6.1,231,19.75,54
"1125",2.5,212,18.45,58
"1126",1,22,17.75,61
"1127",8.6,11,16.75,49
"1128",9.2,14,15.65,50
"1129",10.6,19,14.95,53
"1130",10.3,13,13.85,60
"1131",7.8,7,13.45,64
"1132",9.1,10,14.45,57
"1133",12.6,26,15.85,53
"1134",12.2,24,15.45,57
"1135",13.2,26,14.85,56
"1136",11.1,23,16.05,55
"1137",9.8,20,17.95,50
"1138",10.8,11,19.75,47
"1139",9.6,1,21.75,44
"1140",4.5,256,22.85,43
"1141",9.4,220,20.45,51
"1142",8.4,225,20.75,47
"1143",8.2,222,21.35,40
"1144",7.4,216,21.15,40
"1145",7.4,204,20.95,36
"1146",7.1,204,20.55,40
"1147",7.3,202,19.85,42
"1148",5,207,19.35,43
"1149",2.2,222,18.25,51
"1150",1.2,53,17.55,54
"1151",7,5,16.95,55
"1152",9.1,7,15.55,64
"1153",9.7,8,15.25,64
"1154",10.7,15,14.55,66
"1155",10.5,11,14.45,67
"1156",11,7,14.15,67
"1157",10.6,8,13.35,68
"1158",7.6,10,13.25,68
"1159",4,322,12.95,69
"1160",8.2,15,16.45,54
"1161",7.8,32,19.45,48
"1162",6.4,17,21.85,41
"1163",5.4,358,24.15,35
"1164",3.6,314,26.15,29
"1165",7.7,221,25.35,34
"1166",11.1,223,24.85,36
"1167",11,229,23.45,39
"1168",8.6,220,22.45,41
"1169",7.5,225,22.05,40
"1170",7,216,21.65,35
"1171",5.8,216,21.25,41
"1172",4.8,198,20.55,42
"1173",2.9,233,19.65,45
"1174",2,211,18.85,49
"1175",0,32,17.85,53
"1176",3.7,19,18.35,52
"1177",7.6,13,17.45,50
"1178",9.1,11,15.75,42
"1179",9.4,31,16.85,33
"1180",9.3,34,17.65,38
"1181",7.8,2,16.65,48
"1182",10.6,14,15.35,33
"1183",11,12,15.15,34
"1184",11.8,16,15.85,30
"1185",9,10,18.65,30
"1186",6.9,4,22.65,28
"1187",2.8,301,24.25,28
"1188",2.7,257,26.25,23
"1189",9.1,227,23.45,24
"1190",10.1,214,23.85,18
"1191",9.6,218,23.65,17
"1192",9.2,224,23.55,15
"1193",8,215,22.55,15
"1194",6.9,224,22.35,13
"1195",5.6,220,21.85,19
"1196",5.5,207,21.15,19
"1197",4,212,19.65,25
"1198",1.2,258,17.75,37
"1199",0.8,5,17.45,39
"1200",1.1,62,17.85,33
"1201",4.3,343,16.75,35
"1202",5.9,1,17.65,33
"1203",7.1,11,16.15,32
"1204",8.6,12,12.85,37
"1205",9,22,14.05,34
"1206",11.8,15,15.55,28
"1207",10.1,22,15.95,26
"1208",8,12,14.85,28
"1209",5.7,3,18.35,23
"1210",4.7,16,22.25,20
"1211",3.8,324,23.85,20
"1212",1.9,218,25.55,18
"1213",8.1,227,24.75,20
"1214",8.7,225,24.45,19
"1215",8.7,213,23.85,19
"1216",7.9,216,22.95,22
"1217",6.7,222,22.65,22
"1218",6.2,227,22.65,21
"1219",5.9,218,21.75,21
"1220",6.7,228,20.55,24
"1221",4.7,232,18.65,25
"1222",0.4,245,17.35,25
"1223",1.5,5,17.35,24
"1224",6.8,25,16.95,29
"1225",8.5,8,14.35,34
"1226",9.5,18,16.55,20
"1227",9.7,10,13.75,24
"1228",10.5,8,13.45,24
"1229",10.2,10,15.05,20
"1230",7.9,16,13.45,20
"1231",7.8,10,13.25,20
"1232",10.6,12,14.15,21
"1233",7.9,8,18.45,21
"1234",6.1,356,22.45,18
"1235",2.6,282,24.35,14
"1236",6.2,226,25.25,15
"1237",6.6,226,24.95,15
"1238",9,219,24.85,16
"1239",8.1,214,24.05,15
"1240",8.5,216,23.35,16
"1241",7.7,223,22.65,16
"1242",7,221,21.85,19
"1243",6.4,228,21.55,19
"1244",5.2,232,20.35,16
"1245",2.7,238,19.25,21
"1246",0.3,27,17.85,26
"1247",5.4,30,18.05,14
"1248",8.1,20,16.05,33
"1249",8.8,17,15.05,34
"1250",8,352,13.65,35
"1251",11.1,11,13.65,35
"1252",12.5,9,13.45,32
"1253",12.2,11,13.45,29
"1254",12.9,12,13.05,27
"1255",10,25,15.15,29
"1256",5.8,340,13.65,26
"1257",6.2,10,17.75,23
"1258",9.1,8,21.35,22
"1259",3.8,356,23.55,17
"1260",1.6,196,26.75,14
"1261",8.3,213,25.65,15
"1262",9,229,23.95,19
"1263",9.2,220,22.65,15
"1264",8.8,225,22.25,14
"1265",7.1,219,21.75,14
"1266",6.9,210,21.55,14
"1267",5.7,206,20.45,19
"1268",4.4,211,19.65,21
"1269",2.4,237,18.55,23
"1270",1.8,9,17.95,24
"1271",8.7,31,16.35,32
"1272",11.1,13,15.35,35
"1273",9.9,13,14.05,42
"1274",12.6,16,13.75,40
"1275",11.5,12,13.85,46
"1276",12,13,13.95,47
"1277",11.6,21,13.55,48
"1278",10.9,22,13.95,45
"1279",10.7,12,12.45,48
"1280",11.2,12,12.85,47
"1281",9.7,7,14.95,42
"1282",7.4,2,20.05,28
"1283",4.7,342,22.35,21
"1284",3,3,24.25,17
"1285",8.6,230,22.55,24
"1286",8.3,226,21.85,26
"1287",9.1,217,21.65,32
"1288",8.4,208,21.15,29
"1289",8.6,225,20.25,32
"1290",7.3,224,20.65,30
"1291",6.1,213,19.95,32
"1292",7.2,228,18.35,43
"1293",3.1,231,16.05,51
"1294",0,207,15.15,54
"1295",4.6,6,15.45,54
"1296",6.7,9,14.45,58
"1297",9.8,7,12.65,68
"1298",10.6,18,14.85,50
"1299",11.1,11,13.25,59
"1300",10.5,12,12.15,68
"1301",10,8,12.15,71
"1302",11.6,9,11.55,72
"1303",10.1,23,13.15,63
"1304",10.2,25,13.85,61
"1305",10.8,13,16.45,53
"1306",9.7,8,18.35,49
"1307",7.3,358,20.05,44
"1308",2.8,11,22.35,35
"1309",6.9,223,22.45,34
"1310",7.9,228,21.55,40
"1311",8.9,225,20.75,45
"1312",9,223,20.45,47
"1313",8.8,209,19.95,49
"1314",7.2,205,19.95,49
"1315",7.2,217,18.75,53
"1316",6.4,205,17.85,49
"1317",4.2,221,16.75,54
"1318",0.3,198,15.75,61
"1319",0.7,98,15.75,58
"1320",4.3,35,16.35,60
"1321",7.4,26,14.35,68
"1322",8,19,13.95,70
"1323",9.5,25,13.65,71
"1324",9.6,18,13.45,73
"1325",7.7,350,14.05,71
"1326",10.1,12,12.35,76
"1327",9.7,11,12.05,77
"1328",8.7,14,12.85,75
"1329",6.7,13,16.65,62
"1330",4.8,15,19.55,51
"1331",2.5,343,20.95,44
"1332",2.5,290,23.05,37
"1333",8.3,215,21.75,43
"1334",8.7,220,21.65,44
"1335",7.5,220,21.35,45
"1336",9,213,21.35,45
"1337",6.9,208,20.95,46
"1338",7.5,201,19.75,50
"1339",7,203,18.95,52
"1340",6,209,17.75,57
"1341",3,232,15.75,65
"1342",1.5,172,15.35,67
"1343",7.4,9,15.25,64
"1344",9.5,30,14.15,68
"1345",11,23,14.05,69
"1346",9.9,5,12.95,73
"1347",11.2,9,12.35,75
"1348",12.1,14,11.95,78
"1349",11.2,11,11.65,79
"1350",9.9,21,13.85,68
"1351",10.9,23,13.65,65
"1352",10,18,14.35,64
"1353",8.7,14,17.15,56
"1354",7.3,13,19.25,44
"1355",5.5,345,21.35,31
"1356",5.2,328,22.85,25
"1357",6.6,220,23.65,33
"1358",8.7,225,21.65,36
"1359",8.2,221,21.85,34
"1360",8.4,212,20.95,41
"1361",8.5,215,19.85,47
"1362",6.6,206,19.45,48
"1363",5.9,208,19.25,49
"1364",4.3,211,18.25,51
"1365",3.5,208,15.95,63
"1366",0.8,148,14.85,68
"1367",8.1,3,14.95,57
"1368",10.7,17,14.35,53
"1369",10.5,21,14.25,55
"1370",10.6,15,12.95,59
"1371",9.7,12,12.75,59
"1372",11.3,23,12.55,60
"1373",9.9,18,11.65,62
"1374",11.5,4,10.85,69
"1375",9.7,6,10.05,70
"1376",8.5,8,10.65,68
"1377",7.2,5,15.25,53
"1378",8.1,4,19.35,36
"1379",7.4,6,21.55,27
"1380",6.7,359,22.95,25
"1381",8.9,240,22.25,32
"1382",8.8,226,21.35,35
"1383",9.2,224,20.95,33
"1384",7.8,209,21.25,30
"1385",7.3,204,21.05,30
"1386",6.6,190,20.85,32
"1387",5.6,201,20.35,35
"1388",5.9,210,19.15,41
"1389",4.3,234,16.65,57
"1390",1,185,15.15,63
"1391",4.5,31,15.25,60
"1392",8.6,18,13.85,60
"1393",10.8,22,13.75,61
"1394",10.4,4,11.85,70
"1395",11.1,9,11.05,69
"1396",10.9,7,10.95,71
"1397",10.5,6,9.65,75
"1398",11.3,10,9.25,76
"1399",10.5,9,9.15,74
"1400",10.1,12,10.45,61
"1401",9.2,5,15.45,47
"1402",8.9,16,19.35,32
"1403",6.4,5,21.35,27
"1404",4,10,22.95,21
"1405",8.8,228,20.85,37
"1406",10.4,232,19.55,40
"1407",9.2,220,19.35,39
"1408",8.5,194,19.75,37
"1409",7.3,194,19.85,36
"1410",7,194,19.85,35
"1411",6.4,208,19.65,34
"1412",5.6,202,18.45,39
"1413",3.8,233,16.75,48
"1414",0.6,307,15.35,53
"1415",4,49,15.95,46
"1416",7.5,27,13.65,53
"1417",6.8,4,13.55,58
"1418",10.5,10,13.25,56
"1419",9.9,8,11.85,58
"1420",10.5,14,12.15,53
"1421",10,14,13.25,46
"1422",8.9,14,12.75,47
"1423",10.4,13,12.75,46
"1424",7.2,18,12.85,45
"1425",4.1,5,16.15,37
"1426",2.3,149,19.45,34
"1427",5.1,209,20.25,31
"1428",3.8,185,21.15,28
"1429",7.5,227,21.75,32
"1430",8,205,21.65,32
"1431",9,206,21.55,33
"1432",9.4,208,20.95,36
"1433",9,223,20.45,38
"1434",7.8,214,19.45,43
"1435",7.1,205,18.65,46
"1436",6.5,208,16.85,53
"1437",3.7,218,15.25,61
"1438",0.6,221,14.05,66
"1439",3.9,24,13.75,59
"1440",10.2,20,13.55,59
"1441",9.5,11,12.65,60
"1442",10.4,10,12.45,57
"1443",10.5,8,11.75,59
"1444",10.7,9,11.25,63
"1445",10.5,15,12.25,62
"1446",0.8,83,11.45,65
"1447",5.4,20,13.05,58
"1448",5,360,12.05,63
"1449",4.8,6,15.05,53
"1450",4.4,348,18.35,40
"1451",2.9,252,20.15,34
"1452",4.5,224,20.75,35
"1453",5.5,238,21.55,32
"1454",7.6,225,21.95,31
"1455",9.1,227,22.05,30
"1456",8.5,224,20.65,33
"1457",7.9,226,20.25,35
"1458",7.6,219,19.25,38
"1459",7,208,18.65,39
"1460",6.1,216,17.45,43
"1461",4.3,226,15.65,49
"1462",1.3,244,14.55,55
"1463",1,349,14.15,58
"1464",6.9,359,13.55,53
"1465",9.5,10,12.55,51
"1466",9.5,10,12.25,53
"1467",8.8,360,12.55,53
"1468",9.6,16,12.45,53
"1469",9.9,8,11.95,56
"1470",9.6,14,10.35,62
"1471",8.9,17,10.75,62
"1472",10.1,22,10.85,62
"1473",8.7,21,15.75,45
"1474",3.9,4,18.75,35
"1475",2.7,266,20.25,28
"1476",3.7,251,21.45,27
"1477",4.3,207,21.85,26
"1478",7.4,220,22.45,24
"1479",7.7,230,22.65,23
"1480",6.9,214,22.35,22
"1481",8.3,229,21.75,22
"1482",8.6,224,21.35,22
"1483",8.4,222,20.25,28
"1484",6.9,225,18.65,34
"1485",4.3,226,16.75,40
"1486",0.9,266,15.35,45
"1487",1.1,21,14.95,47
"1488",4.7,360,14.85,47
"1489",7.5,359,12.85,46
"1490",9.9,24,14.75,37
"1491",10.5,8,12.45,48
"1492",10.5,10,12.45,46
"1493",10.5,10,12.95,43
"1494",8.3,6,13.45,42
"1495",7.9,3,12.85,42
"1496",5.2,15,13.25,41
"1497",4.6,353,15.75,34
"1498",3.6,7,19.55,27
"1499",2.1,200,21.85,24
"1500",4.4,204,22.15,23
"1501",3.8,206,23.05,20
"1502",6.2,222,23.45,20
"1503",7.9,216,23.45,19
"1504",8,231,22.75,20
"1505",7.6,223,22.05,23
"1506",7.7,219,20.95,24
"1507",6.8,218,19.75,27
"1508",5.4,221,18.65,29
"1509",3.7,238,16.85,33
"1510",1.3,240,15.85,35
"1511",0.5,174,15.05,37
"1512",5.2,14,15.45,34
"1513",8.3,29,13.65,46
"1514",9.2,16,13.45,39
"1515",10.7,19,14.15,33
"1516",12.3,12,13.35,36
"1517",12.4,12,12.15,39
"1518",13.4,12,11.85,39
"1519",13.3,15,12.15,38
"1520",8.8,11,11.65,39
"1521",3.2,359,16.85,30
"1522",5,36,20.35,21
"1523",5.5,353,22.85,15
"1524",3.7,343,24.05,11
"1525",7.3,224,23.05,19
"1526",7.2,230,22.85,20
"1527",6.6,220,22.95,20
"1528",7,220,22.65,19
"1529",7.8,225,22.55,18
"1530",6.9,217,21.55,19
"1531",7.1,222,20.65,20
"1532",5.2,221,19.35,22
"1533",2.9,226,17.85,25
"1534",1,328,16.45,27
"1535",1.3,17,17.35,23
"1536",6.2,350,15.35,25
"1537",6.8,344,14.05,21
"1538",11.2,12,14.75,19
"1539",11.7,11,14.35,20
"1540",12.2,15,13.85,22
"1541",11.6,15,14.95,21
"1542",10.9,14,14.45,23
"1543",10.7,14,14.15,23
"1544",10.2,14,14.35,22
"1545",7,10,17.15,19
"1546",2.4,156,20.75,15
"1547",3,231,23.55,13
"1548",3.4,243,24.65,13
"1549",5.5,224,25.05,13
"1550",7.5,226,25.15,14
"1551",8.6,220,24.65,16
"1552",8.9,208,23.85,15
"1553",8.5,225,23.35,14
"1554",8,231,22.65,16
"1555",7.3,215,21.65,18
"1556",5.6,223,20.15,17
"1557",2,233,18.35,21
"1558",0.9,46,17.55,23
"1559",3.3,58,17.75,28
"1560",6,18,16.95,27
"1561",7.8,28,17.65,26
"1562",8.8,15,14.85,31
"1563",10.4,15,14.85,28
"1564",10,16,15.55,26
"1565",9.5,11,15.45,27
"1566",10.5,13,13.85,29
"1567",10.3,10,12.95,31
"1568",10.2,12,13.75,30
"1569",7.3,12,17.15,25
"1570",6.3,16,21.55,20
"1571",2.5,12,23.75,17
"1572",2.9,201,24.85,16
"1573",6.7,238,24.45,17
"1574",8,221,24.05,19
"1575",9.2,216,24.05,19
"1576",7.5,210,23.25,19
"1577",8,212,22.65,20
"1578",8.1,218,21.75,19
"1579",6.8,219,20.85,20
"1580",5.3,224,19.85,21
"1581",3.1,227,18.45,20
"1582",0.7,276,17.25,18
"1583",1,9,16.85,22
"1584",6.3,27,16.85,23
"1585",8.2,17,14.25,36
"1586",10.8,27,14.45,37
"1587",10.1,25,14.65,38
"1588",10,13,13.55,35
"1589",9.3,360,12.25,38
"1590",8.5,13,11.15,40
"1591",7,18,12.45,36
"1592",7.4,6,11.25,39
"1593",4.9,351,14.95,32
"1594",3.1,10,20.05,25
"1595",3.2,347,22.15,24
"1596",4.9,323,23.45,22
"1597",3.2,270,25.05,18
"1598",8.5,224,23.35,23
"1599",8,222,22.75,23
"1600",8.9,225,21.85,25
"1601",8.9,222,21.15,24
"1602",7.5,224,20.15,25
"1603",6.7,224,19.25,26
"1604",6.1,222,18.25,28
"1605",3.7,228,16.75,30
"1606",0,293,15.55,32
"1607",1.8,9,15.75,33
"1608",4.8,14,15.75,34
"1609",6.5,349,14.45,28
"1610",8.7,10,14.15,17
"1611",9,12,14.05,18
"1612",8.8,9,13.55,19
"1613",9.3,13,14.35,18
"1614",8.7,9,13.55,20
"1615",7.8,10,14.05,22
"1616",5.3,347,13.05,24
"1617",4.7,12,16.35,19
"1618",4.1,3,20.15,15
"1619",3.5,351,21.65,16
"1620",3.5,328,22.85,15
"1621",4.9,236,23.45,15
"1622",7.4,227,23.15,18
"1623",8.8,229,23.15,16
"1624",8.1,221,22.25,17
"1625",9.1,218,21.15,20
"1626",7,212,20.75,19
"1627",6.4,203,19.15,24
"1628",5,210,18.35,24
"1629",3.1,232,16.75,24
"1630",1,344,15.95,22
"1631",3.8,21,16.15,25
"1632",8.9,11,15.15,23
"1633",8.4,7,14.65,20
"1634",8.1,10,14.75,18
"1635",7.1,355,14.15,16
"1636",8.1,3,12.55,14
"1637",10.1,12,14.05,12
"1638",10.3,12,14.05,11
"1639",10.7,11,13.65,12
"1640",10.3,10,12.15,14
"1641",8,7,15.85,11
"1642",5.5,3,20.05,12
"1643",1.7,293,23.05,8
"1644",3.4,172,22.75,13
"1645",5.8,241,23.45,17
"1646",7,239,23.75,18
"1647",8.4,219,23.05,16
"1648",8.9,227,22.65,13
"1649",8.4,217,21.95,14
"1650",7.4,218,20.85,14
"1651",6,222,20.15,16
"1652",5.2,213,19.15,20
"1653",3.3,225,17.55,22
"1654",0.8,337,16.25,24
"1655",3.3,37,16.55,29
"1656",6.8,9,14.85,28
"1657",9,10,14.25,27
"1658",9.3,7,13.75,30
"1659",8.3,11,13.95,29
"1660",8.8,13,13.95,28
"1661",8,14,15.05,24
"1662",7.8,5,14.15,25
"1663",9.6,15,13.55,27
"1664",9.3,12,13.25,27
"1665",7.1,13,15.35,24
"1666",3,10,19.85,17
"1667",3.3,210,21.25,17
"1668",3.8,209,22.45,18
"1669",5.9,211,23.25,19
"1670",7.1,216,23.85,19
"1671",7.5,222,23.35,19
"1672",8.3,222,22.85,18
"1673",8.5,218,22.65,18
"1674",7.7,224,21.55,18
"1675",6.9,227,20.85,20
"1676",5.7,226,19.45,23
"1677",3.4,221,17.45,28
"1678",0.4,331,16.25,31
"1679",2.6,343,16.65,33
"1680",4,14,16.35,33
"1681",5,2,15.95,32
"1682",4.5,358,16.25,33
"1683",7.3,11,14.85,31
"1684",6.5,14,14.55,27
"1685",8.5,11,12.75,26
"1686",8.7,16,13.45,28
"1687",6.4,15,14.35,31
"1688",7.7,21,14.45,31
"1689",5.6,15,17.15,25
"1690",4,350,19.95,21
"1691",1.7,355,22.65,15
"1692",3.4,229,23.15,13
"1693",3.8,200,24.65,12
"1694",8.3,243,24.65,16
"1695",8.3,226,23.85,15
"1696",8.8,220,23.75,14
"1697",8.1,228,22.65,17
"1698",7.5,229,22.35,17
"1699",7,209,21.55,18
"1700",6.4,202,20.75,20
"1701",3.6,226,18.75,29
"1702",0.9,269,17.35,28
"1703",0.3,28,16.65,34
"1704",3.2,4,17.15,32
"1705",6.1,9,15.75,32
"1706",5.9,5,15.15,30
"1707",6.6,10,15.25,25
"1708",6.5,19,16.75,24
"1709",5.5,10,16.05,25
"1710",3.9,17,16.95,24
"1711",5.5,9,16.35,24
"1712",4.6,349,15.45,26
"1713",5,16,17.45,22
"1714",0.7,53,21.55,15
"1715",2.5,357,22.55,15
"1716",3.5,241,24.25,11
"1717",4.5,212,24.65,12
"1718",5,217,25.35,12
"1719",8.2,231,25.45,13
"1720",8.4,221,24.55,12
"1721",8.7,227,23.55,14
"1722",8.4,215,23.65,14
"1723",7.8,212,22.05,18
"1724",7.1,202,20.95,22
"1725",4.1,213,19.05,29
"1726",1.8,242,17.75,27
"1727",0.9,352,17.05,34
"1728",1.9,354,16.95,34
"1729",1.7,18,16.75,35
"1730",3.6,30,16.35,30
"1731",4.8,30,15.95,31
"1732",3.2,20,16.35,29
"1733",4.4,11,14.85,29
"1734",5.2,18,14.15,30
"1735",7.1,12,14.15,24
"1736",6.8,12,13.25,23
"1737",5.1,3,15.95,21
"1738",1.9,300,19.55,17
"1739",4.4,198,21.35,12
"1740",3.9,241,22.55,12
"1741",5,191,24.35,10
"1742",7.7,206,25.15,11
"1743",8.1,224,24.95,12
"1744",9.2,216,24.85,12
"1745",9.4,201,24.05,15
"1746",9.4,207,22.85,18
"1747",9.8,205,21.95,18
"1748",8.2,201,20.65,23
"1749",5.1,215,18.35,30
"1750",3.4,220,16.95,34
"1751",2.2,316,15.85,33
"1752",0.3,254,15.55,29
"1753",3.4,13,16.15,29
"1754",7,14,13.65,30
"1755",6.8,14,14.35,26
"1756",7.5,14,14.15,26
"1757",8.5,12,11.95,25
"1758",8.6,14,12.95,25
"1759",7.4,25,15.85,22
"1760",8.9,15,14.35,27
"1761",7.3,12,15.05,27
"1762",4.3,4,20.15,20
"1763",1.9,67,22.75,13
"1764",3,220,24.35,12
"1765",6.1,229,24.35,12
"1766",7.9,228,23.85,16
"1767",8.2,216,23.75,17
"1768",8.8,228,23.25,19
"1769",8.3,220,22.95,20
"1770",6.1,199,23.15,19
"1771",7,217,22.55,19
"1772",5.5,225,20.45,25
"1773",2.8,218,18.45,28
"1774",1.3,327,16.45,31
"1775",1,349,17.05,34
"1776",8.3,7,15.75,31
"1777",9.7,10,15.05,19
"1778",11.1,13,14.05,20
"1779",12.2,11,11.35,24
"1780",12,12,11.15,23
"1781",13.2,15,12.15,23
"1782",12.2,21,11.05,27
"1783",12.2,20,13.15,22
"1784",11.5,21,14.55,23
"1785",10,5,16.65,20
"1786",12.8,15,21.15,9
"1787",11.8,14,23.05,8
"1788",11,5,24.15,8
"1789",8.5,4,25.45,7
"1790",6.5,236,24.65,12
"1791",8.1,224,23.15,12
"1792",8.4,223,22.55,17
"1793",7.6,222,21.65,15
"1794",5.4,215,21.85,12
"1795",4.2,229,21.35,12
"1796",3.7,229,20.55,16
"1797",1,11,18.15,24
"1798",7.3,31,17.95,9
"1799",11.2,32,15.85,13
"1800",12.2,29,15.95,15
"1801",11.8,25,15.25,11
"1802",11.5,18,13.65,14
"1803",12.9,14,13.25,17
"1804",12.8,10,11.65,18
"1805",13.5,17,14.45,14
"1806",12,12,12.45,19
"1807",11.7,9,11.35,19
"1808",12.5,24,16.55,16
"1809",13.2,20,18.75,12
"1810",12.3,19,20.85,15
"1811",11.8,11,22.35,12
"1812",10.9,5,23.85,9
"1813",9.3,5,25.35,7
"1814",7.6,354,26.25,6
"1815",6.8,220,25.35,10
"1816",9.1,222,23.25,18
"1817",6,209,23.65,20
"1818",7.6,201,23.05,20
"1819",4.7,185,21.35,22
"1820",4.2,214,18.75,32
"1821",2.1,73,17.35,33
"1822",8,27,17.85,18
"1823",11.3,35,16.05,22
"1824",11.3,32,15.45,24
"1825",10.1,21,16.25,22
"1826",9.9,14,14.95,26
"1827",11.5,4,14.65,25
"1828",10,11,13.55,26
"1829",10.4,4,13.65,25
"1830",12.3,9,12.35,27
"1831",12.6,15,12.45,26
"1832",12.8,17,14.85,20
