"","viento","direccion","temperatura","humedad"
"944",8.1,79,8.95,61
"945",3.9,80,13.95,50
"946",2.6,271,16.95,40
"947",5.8,255,17.85,40
"948",7.3,277,18.45,38
"949",8.4,271,19.75,32
"950",8.8,263,20.75,32
"951",8.5,264,21.35,31
"952",8.7,270,22.15,29
"953",10.7,266,22.75,25
"954",9.7,256,22.05,33
"955",8.2,241,20.75,36
"956",7.2,252,18.95,41
"957",5.4,260,15.95,54
"958",2.8,278,13.75,67
"959",0.4,268,12.85,71
"960",1.4,103,12.65,71
"961",3.3,88,11.45,70
"962",1.9,138,11.15,70
"963",3.2,93,10.85,67
"964",3.1,87,9.35,73
"965",5.1,80,8.25,75
"966",6.5,74,7.25,76
"967",7,87,7.45,77
"968",7.9,80,8.75,75
"969",4,86,12.85,65
"970",2.5,315,15.85,59
"971",4.3,268,16.95,56
"972",6,261,18.25,52
"973",5.3,265,19.55,47
"974",7,268,20.55,43
"975",7.3,274,21.35,41
"976",8.2,280,22.65,36
"977",6.3,271,22.85,34
"978",9.1,252,21.75,41
"979",8.8,252,20.75,46
"980",7.4,256,18.85,52
"981",4.7,253,16.85,59
"982",2.2,284,14.95,66
"983",2.7,82,14.05,66
"984",2.8,87,12.75,69
"985",0.5,27,13.35,70
"986",1.5,227,12.55,72
"987",2.5,231,12.65,75
"988",2.9,144,11.55,75
"989",5.8,88,8.45,83
"990",8.4,85,8.75,81
"991",8.7,83,8.25,82
"992",7.9,84,10.25,80
"993",4.7,89,13.55,70
"994",2.4,287,16.65,57
"995",4.7,258,17.55,52
"996",6.4,260,18.35,48
"997",6.8,260,19.65,45
"998",7.7,268,20.65,42
"999",8.3,279,21.85,39
"1000",9.1,268,22.85,35
"1001",8.6,245,23.45,34
"1002",9.4,263,23.05,35
"1003",8.8,254,22.25,38
"1004",8.4,247,20.55,42
"1005",5.2,242,17.85,49
"1006",0.8,341,16.45,54
"1007",2.5,97,14.15,55
"1008",6.4,64,14.05,55
"1009",6,86,13.65,59
"1010",8,70,11.65,62
"1011",5,80,11.05,62
"1012",6.2,84,9.65,64
"1013",5.2,93,9.75,65
"1014",8.1,86,9.85,67
"1015",8.9,71,7.95,69
"1016",8.6,87,10.45,63
"1017",7,76,14.25,53
"1018",2.9,256,18.55,44
"1019",5.6,263,18.25,44
"1020",6.3,266,18.55,43
"1021",6.8,276,19.75,41
"1022",6.9,255,21.05,38
"1023",7.7,253,22.05,35
"1024",8.2,263,23.05,32
"1025",9.5,251,23.35,32
"1026",10.2,248,21.55,40
"1027",9.7,252,20.15,45
"1028",7.9,258,18.75,50
"1029",5,269,16.45,61
"1030",2.6,256,14.55,70
"1031",0.7,65,13.75,71
"1032",1.8,139,13.35,73
"1033",3.8,145,12.85,73
"1034",4.7,82,9.95,74
"1035",6.8,85,9.95,76
"1036",8.3,76,9.15,79
"1037",9,88,9.05,77
"1038",9,70,7.25,80
"1039",8.5,90,8.65,78
"1040",9.6,73,9.15,73
"1041",6.8,73,13.35,63
"1042",1.6,63,18.25,44
"1043",3.1,246,20.85,38
"1044",6.3,259,20.55,39
"1045",5.9,245,21.85,36
"1046",6.8,285,22.55,34
"1047",7.6,253,23.65,31
"1048",8.9,273,23.85,30
"1049",9.3,267,23.45,28
"1050",10.9,249,22.85,33
"1051",10.8,250,20.85,40
"1052",9,252,18.75,47
"1053",5,254,16.75,53
"1054",3.2,291,15.35,60
"1055",1.6,126,14.45,64
"1056",2.5,73,12.55,64
"1057",2.5,87,11.85,65
"1058",4.1,94,11.05,67
"1059",5.7,77,9.55,70
"1060",8,80,9.35,68
"1061",8.3,77,10.05,66
"1062",8.6,76,8.95,69
"1063",9.1,78,8.65,70
"1064",9.4,78,9.35,68
"1065",6.2,80,14.25,55
"1066",4.1,65,19.05,44
"1067",6,261,20.15,42
"1068",7.7,273,20.35,42
"1069",6.2,264,21.25,40
"1070",7.2,280,22.05,39
"1071",8.2,272,22.85,36
"1072",8.6,264,23.75,33
"1073",9.2,263,24.45,33
"1074",9.4,255,23.15,39
"1075",10.4,247,21.65,42
"1076",9.1,249,18.75,49
"1077",6.2,250,15.95,57
"1078",2.8,266,14.95,65
"1079",2.1,6,14.35,67
"1080",2,108,14.05,68
"1081",5.2,67,11.85,72
"1082",6.4,86,11.95,73
"1083",6.6,72,10.35,75
"1084",6.8,73,10.05,76
"1085",7.9,75,9.35,76
"1086",6.6,81,10.45,76
"1087",10.3,65,8.55,77
"1088",8.4,74,9.45,77
"1089",7.7,74,14.85,62
"1090",2.4,56,19.55,47
"1091",5.9,268,19.65,48
"1092",6.1,276,20.05,47
"1093",6.5,266,21.05,44
"1094",7.3,256,21.85,42
"1095",8.8,287,22.95,41
"1096",9.3,268,23.05,41
"1097",10.1,276,23.35,42
"1098",10.4,259,21.95,46
"1099",9.4,266,19.85,52
"1100",8.1,249,17.75,58
"1101",4.1,253,15.15,69
"1102",2,303,14.35,72
"1103",1.8,80,14.05,72
"1104",1.9,108,13.05,75
"1105",1.8,94,13.35,68
"1106",4.2,75,11.35,75
"1107",2.6,92,12.25,77
"1108",3.9,65,10.55,78
"1109",7.4,81,10.15,80
"1110",8.3,78,9.85,82
"1111",7,82,9.25,84
"1112",6.6,68,10.35,81
"1113",5,67,14.75,68
"1114",0.9,18,18.45,57
"1115",6.9,266,18.15,57
"1116",6.3,268,18.85,56
"1117",7.7,269,19.85,55
"1118",7.4,271,20.55,53
"1119",9.1,274,21.65,49
"1120",9.6,272,21.95,45
"1121",11.4,247,21.25,49
"1122",9.8,248,19.55,54
"1123",8.7,264,18.75,57
"1124",8.3,248,17.85,60
"1125",5,251,15.95,67
"1126",4,292,15.85,67
"1127",2,236,14.75,71
"1128",1,168,14.95,72
"1129",2.7,281,14.85,72
"1130",3.1,233,13.95,75
"1131",1.8,266,13.25,75
"1132",1.4,117,12.85,75
"1133",2.6,100,13.05,76
"1134",6.7,87,13.05,78
"1135",5.8,89,12.95,79
"1136",5.4,72,12.75,81
"1137",4,62,15.65,71
"1138",5.7,272,14.25,73
"1139",5.6,261,15.75,67
"1140",5.9,274,16.65,63
"1141",6.7,264,18.35,56
"1142",8.2,270,19.65,50
"1143",9.1,255,20.55,47
"1144",8.8,258,21.05,45
"1145",7.6,260,21.15,45
"1146",7.1,266,20.75,46
"1147",7.1,249,20.35,48
"1148",7.7,251,18.55,56
"1149",4.9,259,16.15,67
"1150",1.5,324,15.05,72
"1151",2.7,92,14.75,73
"1152",4.5,81,14.25,71
"1153",4.5,88,13.25,74
"1154",6.1,81,11.75,73
"1155",6.6,80,12.55,72
"1156",8.6,81,11.95,73
"1157",6.8,81,11.55,74
"1158",7.9,68,12.35,73
"1159",8.4,86,11.55,75
"1160",8.4,81,11.65,74
"1161",6.5,83,15.95,63
"1162",3.8,269,18.25,55
"1163",5.6,267,18.95,52
"1164",6.4,268,19.75,50
"1165",8.3,273,20.95,47
"1166",7.3,274,21.95,44
"1167",7.9,270,23.15,40
"1168",8.4,275,24.15,36
"1169",9.1,259,23.55,38
"1170",8.7,267,22.45,40
"1171",8.4,262,21.45,44
"1172",9.2,250,19.25,47
"1173",5,260,16.75,53
"1174",2.1,286,14.75,62
"1175",0.6,270,14.25,62
"1176",3,108,13.55,64
"1177",5.2,80,11.35,66
"1178",2.3,82,13.25,62
"1179",5,90,11.05,68
"1180",9.1,76,10.25,68
"1181",8.1,70,9.45,74
"1182",11,80,10.05,71
"1183",10.9,83,9.55,75
"1184",10.4,84,11.55,69
"1185",8.5,78,15.05,59
"1186",4.8,49,19.45,41
"1187",4,28,21.45,38
"1188",7.3,266,21.75,36
"1189",7.9,262,22.75,34
"1190",8.3,270,23.55,31
"1191",7.6,254,24.15,27
"1192",8.7,263,24.35,25
"1193",8.4,262,24.05,24
"1194",10.4,252,22.85,29
"1195",10.6,249,21.25,32
"1196",10,253,18.95,36
"1197",5.9,255,17.25,23
"1198",1.8,347,15.75,19
"1199",1.5,56,15.85,16
"1200",2.1,106,13.25,20
"1201",5.4,85,10.05,29
"1202",8.2,86,10.65,30
"1203",7.5,73,9.75,32
"1204",9.2,81,9.05,36
"1205",10,86,9.85,39
"1206",11.8,84,9.25,44
"1207",10.8,82,9.55,44
"1208",9.8,85,11.55,44
"1209",6.8,78,13.55,40
"1210",1.7,243,18.95,33
"1211",5.6,274,19.45,32
"1212",5.5,272,20.15,29
"1213",7,277,21.15,26
"1214",6,274,22.15,25
"1215",6.4,267,23.35,22
"1216",7.7,263,24.15,19
"1217",9,253,23.55,21
"1218",9.8,252,22.05,29
"1219",9.1,252,21.05,31
"1220",7.9,261,18.95,34
"1221",4,258,17.05,39
"1222",2.5,279,15.15,44
"1223",2.1,92,13.85,48
"1224",1.7,103,13.05,46
"1225",3.4,79,11.95,46
"1226",6.6,77,10.25,51
"1227",7.5,76,10.15,51
"1228",8.9,78,10.15,50
"1229",9.6,80,9.55,53
"1230",10.3,72,7.55,56
"1231",10.2,75,8.95,55
"1232",9.5,72,8.35,57
"1233",7.9,54,13.55,45
"1234",2.2,48,18.65,37
"1235",4,271,19.75,33
"1236",5.8,263,20.05,33
"1237",7.2,277,21.35,30
"1238",7.3,272,21.85,28
"1239",7.2,266,22.85,26
"1240",8.7,277,23.35,23
"1241",8.8,265,22.85,26
"1242",9.7,266,22.05,32
"1243",7.6,240,21.35,35
"1244",8.7,257,18.65,42
"1245",3.1,278,15.95,51
"1246",2.6,297,14.55,57
"1247",2.8,130,13.85,59
"1248",1.3,158,14.15,52
"1249",2,36,12.75,56
"1250",3.1,183,13.05,55
"1251",3.1,78,11.65,55
"1252",3.7,88,9.35,60
"1253",3.9,95,9.15,56
"1254",6.4,88,9.85,56
"1255",8.7,80,7.95,57
"1256",9.2,79,9.35,54
"1257",6.1,72,13.95,46
"1258",1.2,77,18.25,37
"1259",4,265,19.65,35
"1260",6.3,261,20.15,33
"1261",6,247,21.25,30
"1262",7.8,271,22.15,29
"1263",8.8,275,22.75,27
"1264",9.9,263,23.25,26
"1265",10.5,265,22.75,24
"1266",8.8,277,21.55,33
"1267",8.6,245,20.65,34
"1268",8,257,18.05,42
"1269",3.3,282,15.55,54
"1270",2,272,14.45,58
"1271",0.7,184,13.45,62
"1272",2.2,279,13.85,57
"1273",4.1,291,13.65,54
"1274",1.9,226,13.05,54
"1275",2.6,232,13.15,54
"1276",0.9,218,11.95,62
"1277",4.6,72,9.95,60
"1278",5.5,86,8.25,66
"1279",8.9,83,7.25,67
"1280",7.7,77,8.35,66
"1281",5.4,62,13.25,54
"1282",1.3,99,17.05,46
"1283",3.1,306,18.95,40
"1284",5.7,259,19.45,40
"1285",7.2,277,19.75,41
"1286",7.7,281,20.25,41
"1287",8.4,278,20.55,40
"1288",9.1,284,20.95,39
"1289",8.5,283,21.15,40
"1290",11.3,254,19.85,47
"1291",8.8,257,18.15,53
"1292",8.9,249,17.05,57
"1293",6.3,262,13.95,70
"1294",2.7,274,13.45,74
"1295",0.3,241,13.45,74
"1296",2.3,234,13.75,73
"1297",2.1,266,13.35,73
"1298",1.8,277,12.95,76
"1299",2.6,240,12.65,79
"1300",3.8,251,12.15,83
"1301",2.8,273,11.65,87
"1302",1.9,265,11.35,90
"1303",2.3,274,10.95,92
"1304",2.9,290,10.95,95
"1305",3.2,271,10.95,98
"1306",1.6,258,11.15,100
"1307",1.8,271,11.45,100
"1308",4.7,293,12.35,91
"1309",3.8,280,15.25,78
"1310",5.9,281,17.05,67
"1311",7.7,271,17.65,62
"1312",8.5,270,17.85,60
"1313",8.4,273,18.55,56
"1314",7.2,258,17.75,59
"1315",6.9,278,17.75,59
"1316",7.2,257,17.55,61
"1317",7.3,244,15.05,70
"1318",3.9,231,13.95,75
"1319",3.1,298,12.85,79
"1320",0.8,234,12.35,81
"1321",2.3,142,12.25,79
"1322",1.4,94,10.65,82
"1323",1.9,85,10.65,83
"1324",1.6,78,10.45,86
"1325",1.2,158,11.25,86
"1326",1.7,85,11.15,86
"1327",1.5,83,10.95,85
"1328",2,122,10.65,86
"1329",1.7,25,12.65,81
"1330",1.2,60,14.35,75
"1331",3.6,267,15.75,67
"1332",4.4,251,17.15,57
"1333",5.7,259,18.55,46
"1334",7,250,19.55,44
"1335",7.3,277,19.75,43
"1336",8.2,270,20.35,40
"1337",10.6,266,20.05,44
"1338",9.1,278,18.95,51
"1339",9.6,243,17.25,61
"1340",7.7,254,16.05,66
"1341",6,259,14.25,73
"1342",3,267,13.05,78
"1343",1,286,11.95,83
"1344",1.5,83,11.85,84
"1345",3.6,75,11.35,77
"1346",5.2,89,9.75,84
"1347",8,79,9.15,86
"1348",3.5,108,9.75,79
"1349",8.7,83,7.95,86
"1350",7.6,85,8.85,78
"1351",7.5,80,6.85,88
"1352",7.9,80,8.35,82
"1353",5.6,81,11.85,70
"1354",1.5,260,16.85,46
"1355",4.3,269,17.85,40
"1356",6.7,259,18.45,43
"1357",6.5,266,19.15,43
"1358",8,288,19.75,41
"1359",9.1,296,20.05,39
"1360",9.2,284,21.05,36
"1361",11.4,280,20.85,34
"1362",10.9,245,19.75,48
"1363",8.8,256,18.65,52
"1364",6.1,254,17.75,55
"1365",5.8,260,15.85,62
"1366",3.2,271,13.85,69
"1367",0.4,335,12.75,75
"1368",3.3,142,12.05,75
"1369",1.9,96,10.75,76
"1370",5.7,77,9.95,79
"1371",4.6,112,9.45,77
"1372",5.8,78,9.45,72
"1373",6.6,76,6.95,78
"1374",9.8,78,6.45,82
"1375",11.5,82,6.35,80
"1376",10.5,79,6.85,76
"1377",8.4,76,11.55,67
"1378",2.9,93,16.75,48
"1379",5.9,273,16.55,51
"1380",5.5,282,17.75,48
"1381",6,275,19.25,42
"1382",7.4,270,20.35,36
"1383",8.5,284,21.35,31
"1384",9.4,285,21.95,28
"1385",9.8,283,22.35,26
"1386",9.4,263,21.35,37
"1387",10.6,254,19.85,46
"1388",8.6,264,17.45,56
"1389",6.5,271,15.05,66
"1390",1.7,274,13.35,75
"1391",1.3,145,12.55,80
"1392",3.4,123,12.05,78
"1393",2,174,11.95,71
"1394",4.3,86,8.95,74
"1395",3.7,137,9.75,76
"1396",6.3,76,7.35,79
"1397",6.7,78,7.85,79
"1398",7.5,91,6.35,80
"1399",8.5,80,7.55,78
"1400",7.6,80,8.75,75
"1401",6.6,74,12.05,64
"1402",1.1,308,16.25,50
"1403",4.4,251,17.15,45
"1404",5.9,240,17.75,46
"1405",6.9,264,18.45,45
"1406",7.3,266,19.45,43
"1407",7.6,272,20.65,37
"1408",7.7,276,21.15,34
"1409",9.7,267,20.85,38
"1410",8.9,260,19.65,45
"1411",8.1,261,18.75,49
"1412",7.8,252,17.25,52
"1413",5.3,266,14.55,64
"1414",2.6,272,12.75,71
"1415",1.4,105,11.65,75
"1416",2.7,90,10.25,76
"1417",2.5,99,9.75,72
"1418",3.8,94,9.35,74
"1419",4.1,121,10.05,75
"1420",8.1,82,7.35,76
"1421",8,67,6.95,78
"1422",10.7,77,6.75,80
"1423",8.7,82,8.35,76
"1424",6,74,6.65,81
"1425",5.8,92,11.85,65
"1426",1.2,77,16.75,52
"1427",6.1,262,17.45,48
"1428",6.4,268,17.45,50
"1429",7.2,262,18.85,43
"1430",8.4,255,19.45,39
"1431",7.7,259,20.55,34
"1432",9.1,270,21.45,35
"1433",10.1,262,20.65,38
"1434",9.3,250,19.85,42
"1435",9.7,250,18.45,45
"1436",7,255,17.15,50
"1437",4.6,264,14.75,59
"1438",1.9,286,13.25,66
"1439",2.4,125,12.45,67
"1440",0.9,108,12.65,66
"1441",2.7,235,11.75,70
"1442",3,232,11.25,73
"1443",1,272,10.85,75
"1444",2.3,195,9.95,78
"1445",4.3,77,8.25,76
"1446",6.7,75,5.95,80
"1447",6.9,88,6.95,81
"1448",8.1,75,6.25,82
"1449",7,71,10.45,71
"1450",1.5,314,15.15,56
"1451",3.9,255,15.95,52
"1452",6.4,262,16.95,51
"1453",7.3,256,18.35,46
"1454",7.5,263,19.55,38
"1455",7.4,271,20.25,33
"1456",8.6,268,21.05,31
"1457",7,295,21.35,27
"1458",9.2,268,20.75,34
"1459",11.6,248,19.25,42
"1460",9.6,254,17.05,45
"1461",5.6,271,13.75,59
"1462",2.4,277,12.15,67
"1463",2,127,11.65,69
"1464",2.9,125,11.45,66
"1465",2.9,262,10.85,68
"1466",1.9,193,10.75,74
"1467",3,140,10.25,73
"1468",4.4,89,6.45,79
"1469",5.2,90,6.15,79
"1470",8.2,70,5.55,80
"1471",8.9,81,5.95,78
"1472",9.7,81,6.05,78
"1473",9.2,82,10.15,68
"1474",3,57,15.35,52
"1475",5.3,294,16.45,49
"1476",5.9,278,17.05,47
"1477",5.7,275,18.15,41
"1478",7.9,271,19.25,37
"1479",7.6,264,20.15,32
"1480",7.8,271,20.75,29
"1481",8,277,21.05,27
"1482",9.7,271,21.25,29
"1483",9.1,252,19.75,33
"1484",8.7,251,17.85,36
"1485",5.7,254,15.85,39
"1486",3.7,280,13.85,50
"1487",0.7,293,13.05,54
"1488",2.2,104,11.55,55
"1489",1.8,81,10.95,55
"1490",4.3,84,9.35,57
"1491",7.4,73,8.05,58
"1492",7.8,84,8.85,59
"1493",8.5,71,6.95,61
"1494",8.5,77,7.25,61
"1495",9.4,73,6.15,62
"1496",9.6,71,6.75,61
"1497",8.5,68,11.75,49
"1498",2.9,92,16.45,41
"1499",2.4,199,18.35,36
"1500",6.6,278,19.15,35
"1501",5.7,260,20.45,32
"1502",6.5,248,21.25,30
"1503",7.1,247,22.05,27
"1504",9,276,22.45,24
"1505",6.5,261,22.45,24
"1506",9.2,252,22.25,23
"1507",11.2,248,19.95,33
"1508",8.8,257,17.65,38
"1509",5,250,15.55,41
"1510",1.9,295,14.45,41
"1511",0.8,181,13.25,45
"1512",3.2,90,10.95,44
"1513",6.1,86,9.95,49
"1514",5.3,76,10.35,50
"1515",6.4,88,8.95,52
"1516",8.7,76,9.15,47
"1517",9,75,7.55,52
"1518",8.9,78,8.25,51
"1519",10.4,83,7.45,51
"1520",10.1,77,7.45,52
"1521",9.3,83,11.35,44
"1522",2.8,81,17.45,32
"1523",3.3,286,19.15,30
"1524",4.8,270,20.35,27
"1525",5.8,268,20.95,26
"1526",5.6,281,21.75,24
"1527",6,268,22.35,24
"1528",8,264,23.15,23
"1529",8.5,260,23.45,22
"1530",9.2,254,22.55,25
"1531",10.2,246,20.95,27
"1532",9.2,255,19.05,29
"1533",5.7,271,16.45,37
"1534",3.8,298,14.65,40
"1535",1.6,105,13.55,42
"1536",4.9,121,12.65,42
"1537",7.1,83,10.15,46
"1538",8.3,83,11.05,45
"1539",9.2,77,8.95,46
"1540",9.8,84,7.75,46
"1541",9.3,84,8.55,46
"1542",11.4,85,7.85,46
"1543",10.2,72,6.45,49
"1544",11.4,80,6.25,49
"1545",8.6,72,12.25,37
"1546",4.4,71,17.85,30
"1547",1.6,200,20.35,23
"1548",5.7,252,21.15,24
"1549",4.5,264,21.45,24
"1550",6.7,275,22.35,22
"1551",7.8,262,22.95,21
"1552",8.2,278,23.15,20
"1553",8.5,277,23.05,19
"1554",9.5,273,22.95,23
"1555",9.9,250,21.05,28
"1556",9.1,255,19.45,30
"1557",7,245,17.25,29
"1558",2.2,233,15.75,30
"1559",2.8,77,14.55,33
"1560",4,81,10.35,39
"1561",2.3,107,9.85,40
"1562",7.2,81,9.95,39
"1563",7.1,71,8.85,40
"1564",9.1,75,8.45,40
"1565",9.3,87,8.05,42
"1566",10.6,80,9.05,42
"1567",10.7,72,6.85,44
"1568",11.1,71,6.75,45
"1569",9,80,12.85,37
"1570",6.1,61,18.45,27
"1571",4.8,281,20.05,26
"1572",5.6,254,20.75,25
"1573",6.9,279,21.65,23
"1574",7.9,291,22.55,18
"1575",7.7,296,22.75,17
"1576",10.5,293,23.05,16
"1577",10,282,22.85,15
"1578",9.9,258,22.65,18
"1579",10.1,251,20.05,28
"1580",8.4,248,18.05,34
"1581",6.7,250,15.75,39
"1582",2.6,271,14.05,43
"1583",2.4,63,12.65,45
"1584",1,50,12.25,49
"1585",3.4,82,11.45,46
"1586",6.9,80,7.95,52
"1587",7.1,87,7.95,52
"1588",7.2,88,8.25,49
"1589",7,77,7.25,55
"1590",7.4,79,6.55,57
"1591",7.7,73,5.55,58
"1592",9.5,78,7.75,52
"1593",6.6,73,12.05,44
"1594",2.7,85,16.05,37
"1595",2.1,209,18.15,33
"1596",5,259,19.35,31
"1597",7.4,265,20.05,31
"1598",8.4,278,20.25,31
"1599",8.2,287,20.65,28
"1600",9.4,292,21.05,27
"1601",9.4,278,21.15,22
"1602",9.6,289,21.15,22
"1603",10.5,283,20.95,28
"1604",8.4,249,17.15,42
"1605",4.6,270,14.85,50
"1606",1.9,273,13.75,51
"1607",2.6,160,13.25,52
"1608",1.3,156,13.25,48
"1609",6,77,9.55,50
"1610",4.5,79,8.85,49
"1611",6.5,86,8.15,56
"1612",7.7,86,7.85,56
"1613",8.2,88,8.35,51
"1614",8.6,82,8.65,52
"1615",9.9,73,6.45,51
"1616",8.4,80,5.85,52
"1617",7.4,70,10.95,43
"1618",1.6,319,15.95,38
"1619",3.5,258,17.15,35
"1620",5.4,273,17.95,34
"1621",6.5,267,19.35,24
"1622",7.8,277,19.95,22
"1623",8.1,279,20.45,22
"1624",8.8,284,20.75,19
"1625",8.3,268,21.05,16
"1626",8.8,250,20.55,24
"1627",9,256,19.65,28
"1628",7.7,253,17.55,36
"1629",4.2,272,15.45,43
"1630",1.7,274,14.15,48
"1631",1.4,137,13.45,49
"1632",1.7,266,13.85,48
"1633",3,181,12.85,44
"1634",3.1,160,12.15,44
"1635",5.8,82,9.35,51
"1636",5.7,86,10.05,48
"1637",3.6,92,9.75,50
"1638",7,75,7.25,53
"1639",8.5,77,6.75,53
"1640",7.3,77,6.75,51
"1641",8.1,76,10.85,43
"1642",3.3,61,16.85,29
"1643",3.1,223,19.75,22
"1644",7.3,264,18.95,26
"1645",6.1,247,20.05,24
"1646",7.5,273,20.85,24
"1647",8.4,283,21.45,22
"1648",9.9,268,22.15,19
"1649",8.1,265,22.25,19
"1650",9.8,266,21.35,27
"1651",9.6,256,20.65,27
"1652",8.5,254,19.05,28
"1653",7,253,16.45,38
"1654",2.9,271,14.15,48
"1655",1,105,13.25,50
"1656",2.7,125,12.15,48
"1657",3.1,105,9.75,50
"1658",4,85,9.85,51
"1659",6.9,85,9.05,50
"1660",6.5,81,9.35,45
"1661",10.4,85,9.05,45
"1662",7.5,81,7.45,48
"1663",9.6,82,7.15,49
"1664",9.5,84,8.85,45
"1665",8.9,79,11.85,40
"1666",3.8,62,17.05,34
"1667",3.6,228,19.45,28
"1668",5.2,272,18.25,34
"1669",6.7,258,19.95,28
"1670",7.5,256,20.85,26
"1671",8.1,255,21.65,24
"1672",9,273,21.95,23
"1673",9.4,250,22.55,23
"1674",9.9,264,21.35,28
"1675",8.7,267,20.35,29
"1676",7.4,243,19.35,27
"1677",5.1,246,17.45,31
"1678",2.7,291,15.75,35
"1679",2.5,92,14.05,40
"1680",3.8,91,11.05,40
"1681",7.5,83,10.45,42
"1682",8.5,80,11.05,39
"1683",6.9,76,9.55,41
"1684",7.7,73,8.35,41
"1685",8.1,89,8.05,44
"1686",8.8,81,9.05,44
"1687",10,78,7.35,47
"1688",10.7,85,8.55,45
"1689",9.5,71,10.95,41
"1690",3.5,68,17.25,31
"1691",3.4,273,19.65,25
"1692",6,261,19.75,26
"1693",6.4,274,19.95,26
"1694",6.9,260,21.55,23
"1695",7.6,262,22.45,22
"1696",8.1,269,22.65,21
"1697",8,263,22.75,22
"1698",11.3,262,22.55,21
"1699",9.9,248,20.75,25
"1700",9.1,251,19.55,27
"1701",7.1,254,17.55,35
"1702",4.5,287,15.35,43
"1703",1.3,337,14.85,45
"1704",3.5,111,12.55,46
"1705",1.8,112,11.65,45
"1706",7.9,82,10.75,46
"1707",7.7,74,9.45,46
"1708",8.4,78,10.05,48
"1709",9.3,83,8.45,48
"1710",9.5,79,8.25,46
"1711",10.7,80,7.45,47
"1712",10.6,78,7.85,47
"1713",8.7,82,11.75,39
"1714",4.1,81,17.55,29
"1715",1.9,155,20.55,22
"1716",4.4,224,20.95,22
"1717",5.6,268,21.65,21
"1718",6.6,255,22.15,20
"1719",7.5,264,22.95,19
"1720",5.8,240,23.35,18
"1721",6.8,240,23.45,18
"1722",7.1,232,22.85,18
"1723",11.4,254,21.35,25
"1724",10.8,257,19.25,27
"1725",5.7,269,16.85,31
"1726",3.3,313,15.15,33
"1727",2,87,14.15,35
"1728",3.5,111,13.05,36
"1729",7.1,90,10.75,35
"1730",9.2,80,9.95,39
"1731",8.8,71,9.25,41
"1732",8.9,83,9.25,43
"1733",9.6,77,8.95,41
"1734",10.7,84,7.75,41
"1735",11.1,81,7.15,40
"1736",11,81,7.75,39
"1737",9.3,82,11.45,32
"1738",4.8,80,18.15,26
"1739",2.1,240,20.65,21
"1740",5.4,266,21.45,21
"1741",6.2,249,22.25,20
"1742",6.9,264,22.75,19
"1743",8.3,260,23.05,18
"1744",9.8,245,23.65,17
"1745",9.7,255,22.75,16
"1746",9.8,255,21.65,20
"1747",10,262,20.85,21
"1748",9.8,251,18.35,27
"1749",6.1,257,15.95,33
"1750",1.6,271,14.65,35
"1751",3.3,90,12.85,39
"1752",6.8,72,10.05,38
"1753",9.3,76,10.95,39
"1754",8.1,76,8.85,40
"1755",7.1,93,8.45,39
"1756",9.4,79,9.05,37
"1757",10,83,7.45,41
"1758",10.7,90,8.05,38
"1759",13,81,7.05,38
"1760",12.2,85,7.85,38
"1761",11.3,76,10.85,32
"1762",7,71,18.35,21
"1763",2.2,39,21.25,16
"1764",2.7,267,22.75,14
"1765",7.1,265,22.35,17
"1766",6.1,274,23.15,16
"1767",7.3,270,23.95,15
"1768",7,270,24.65,12
"1769",8,270,24.55,12
"1770",10.1,254,23.95,14
"1771",10.6,258,21.45,19
"1772",9.8,251,18.45,24
"1773",4.2,270,15.55,34
"1774",1.9,273,13.75,38
"1775",2.6,66,12.65,41
"1776",8.2,85,10.25,40
"1777",6.1,69,9.15,39
"1778",8.9,78,9.45,37
"1779",7.8,88,9.75,35
"1780",10.1,85,8.35,37
"1781",10.9,78,6.45,39
"1782",12.7,88,5.75,41
"1783",12.4,81,7.15,40
"1784",11.5,75,6.65,39
"1785",10.6,80,10.25,33
"1786",7.4,68,17.55,25
"1787",3,263,20.85,21
"1788",4.4,274,20.85,22
"1789",5.4,257,21.35,20
"1790",5.5,283,22.15,18
"1791",8,262,22.45,17
"1792",9,266,23.35,15
"1793",8.8,280,23.35,13
"1794",9.9,250,22.55,18
"1795",9.1,254,20.75,22
"1796",8.3,251,19.15,26
"1797",4.3,269,15.75,34
"1798",1.8,275,14.15,38
"1799",3.8,69,11.85,38
"1800",3,90,10.35,41
"1801",7.6,81,9.15,37
"1802",8.1,79,10.25,39
"1803",9.2,71,7.65,42
"1804",9,88,7.35,40
"1805",11.3,81,7.85,35
"1806",11.4,80,7.65,35
"1807",11.8,76,6.85,38
"1808",11.9,78,5.95,38
"1809",10.4,74,9.65,32
"1810",5.8,67,17.35,24
"1811",1.9,9,20.25,21
"1812",4.7,251,20.45,25
"1813",6.7,272,21.25,22
"1814",6.2,277,22.05,20
"1815",8,266,22.95,20
"1816",8.5,275,22.95,19
"1817",9.2,293,23.05,19
"1818",11.4,255,23.55,19
"1819",9.5,250,20.75,23
"1820",8.3,259,18.65,30
"1821",5.1,267,15.85,38
"1822",0.5,136,14.65,40
"1823",2.8,155,13.15,42
"1824",4.7,76,11.95,42
"1825",5.2,92,9.75,46
"1826",7.3,83,8.75,45
"1827",6.1,86,8.45,48
"1828",9.5,80,7.15,45
"1829",7.6,84,7.75,50
"1830",9.4,84,7.05,48
"1831",8.5,81,6.95,51
"1832",11.3,80,6.25,54
