"","viento","direccion","temperatura","humedad"
"908",7.6,264,1.85,13
"909",7.7,264,-0.05,14
"910",8,251,0.25,17
"911",7,281,-0.75,17
"912",7.4,284,-2.65,19
"913",8.3,278,-1.45,17
"914",1.4,195,-1.65,16
"915",6.3,280,-2.15,19
"916",5.4,298,0.95,28
"917",6.5,287,-2.35,30
"918",6.5,281,-1.15,35
"919",3.4,315,-1.55,40
"920",4.9,2,-0.65,37
"921",8.7,349,0.05,42
"922",6.6,359,2.75,37
"923",5,344,3.85,32
"924",7.3,359,3.55,40
"925",5.2,304,6.15,32
"926",6.3,318,6.45,33
"927",7.2,301,5.65,34
"928",6.9,279,4.75,33
"929",7.4,278,3.85,36
"930",8.2,278,3.25,39
"931",5.4,254,1.45,47
"932",3.7,258,-0.05,53
"933",5.4,249,-0.95,59
"934",5.8,257,-0.65,63
"935",5.5,254,-1.05,64
"936",4.8,233,-1.45,65
"937",1.2,15,-1.65,66
"938",0.7,223,-2.35,67
"939",2.9,282,-3.35,67
"940",5.3,271,-3.95,69
"941",1.8,331,-5.25,69
"942",3,290,-4.25,71
"943",2.8,285,-4.35,71
"944",2.4,294,-3.65,72
"945",2.4,57,-4.15,71
"946",2.6,277,-1.05,76
"947",6.6,241,-1.05,77
"948",8.2,238,-0.75,81
"949",10.1,243,0.15,84
"950",10.5,262,0.15,85
"951",11.9,287,1.75,83
"952",10.9,267,3.35,77
"953",13.4,279,1.55,73
"954",15.1,263,1.75,67
"955",15.5,263,-0.15,67
"956",13.1,267,-0.95,67
"957",15.8,259,-0.95,65
"958",14,250,-1.55,64
"959",14.2,247,-1.85,64
"960",12.8,237,-2.45,64
"961",11.2,242,-3.55,64
"962",10.6,239,-3.45,64
"963",8.5,252,-3.25,64
"964",10.5,248,-3.55,62
"965",9.7,252,-3.75,60
"966",7.4,266,-4.05,56
"967",11,250,-4.25,51
"968",3.3,275,-5.25,47
"969",2,86,-1.85,45
"970",4.8,289,-0.45,41
"971",5.2,260,1.45,30
"972",6.8,264,3.05,24
"973",8.3,255,5.85,19
"974",11.1,243,6.65,23
"975",10.5,248,6.85,20
"976",15.5,255,6.95,19
"977",14.7,248,5.85,16
"978",13.8,248,4.45,17
"979",14.2,220,1.95,21
"980",16.9,227,1.05,23
"981",12.7,247,0.05,31
"982",11.7,259,-0.25,35
"983",9.7,267,-1.45,37
"984",10.9,270,-1.45,41
"985",11.1,278,-1.85,43
"986",10.5,242,-2.45,47
"987",8.1,242,-3.55,51
"988",6.8,255,-3.45,56
"989",4.7,258,-4.15,57
"990",3.4,276,-3.95,55
"991",2.5,296,-5.75,59
"992",3.6,269,-4.65,55
"993",4.8,249,-1.85,53
"994",7.1,237,0.75,37
"995",8.5,241,2.55,32
"996",10.8,247,4.45,24
"997",11,246,6.05,17
"998",12.8,258,7.05,13
"999",11.7,251,7.65,11
"1000",11.4,261,7.75,8
"1001",9.6,273,7.15,5
"1002",9,274,5.75,7
"1003",4.8,269,2.85,9
"1004",4.7,216,-0.65,15
"1005",8,218,-0.85,26
"1006",6.8,200,-1.15,31
"1007",6.8,239,-2.25,32
"1008",7.5,242,-3.35,35
"1009",6.2,267,-4.15,37
"1010",7.2,243,-4.65,37
"1011",6.6,253,-4.25,39
"1012",4.6,227,-3.45,34
"1013",4.3,223,-2.25,30
"1014",3.8,287,-2.45,32
"1015",3.1,280,-4.05,34
"1016",4.1,299,-2.15,32
"1017",4,256,-0.85,29
"1018",6.1,213,1.35,25
"1019",7.7,257,4.05,17
"1020",11.1,256,5.65,12
"1021",11,240,6.85,10
"1022",12.8,254,7.15,7
"1023",12.4,243,7.35,6
"1024",13.4,239,7.05,6
"1025",12.8,240,6.35,5
"1026",12.3,240,5.35,6
"1027",10.6,274,2.45,8
"1028",9.8,258,0.85,11
"1029",10.8,265,-0.05,14
"1030",6.8,246,0.35,14
"1031",0.9,42,-3.25,19
"1032",2.9,228,-4.55,21
"1033",4.3,275,-5.75,26
"1034",5.8,275,-5.05,26
"1035",5.8,257,-5.25,26
"1036",6.6,281,-5.05,28
"1037",5.3,237,-3.95,27
"1038",5,266,-5.75,25
"1039",6.1,274,-5.95,24
"1040",5.3,273,-6.55,30
"1041",4.3,253,-1.35,21
"1042",4.2,269,1.95,13
"1043",7.4,270,4.55,9
"1044",7.2,262,5.85,6
"1045",10.9,245,7.75,5
"1046",11.1,261,8.35,4
"1047",9.6,257,8.75,4
"1048",8.8,281,8.35,3
"1049",11.1,241,7.35,3
"1050",9,294,6.75,3
"1051",9.5,284,3.85,4
"1052",9.4,278,2.25,9
"1053",12.5,267,1.55,12
"1054",7.7,271,1.25,13
"1055",4.8,276,-0.75,16
"1056",3.8,275,-3.65,19
"1057",5.4,276,-4.75,22
"1058",5.5,277,-5.15,22
"1059",5.6,278,-4.65,22
"1060",0.9,273,-6.15,26
"1061",0.9,274,-4.95,26
"1062",2.2,186,-7.35,31
"1063",4.4,276,-6.65,31
"1064",0.9,236,-7.95,35
"1065",3.5,280,-1.65,28
"1066",5.3,281,1.55,24
"1067",7.5,253,3.75,20
"1068",10.5,245,5.75,15
"1069",9.6,280,5.55,17
"1070",11.7,279,5.65,18
"1071",10.6,292,5.95,22
"1072",10.7,271,3.65,22
"1073",9,291,3.45,25
"1074",8.2,314,-0.05,43
"1075",8.7,276,-0.95,52
"1076",7,259,-2.85,64
"1077",9,302,-3.15,67
"1078",3,274,-4.15,69
"1079",8.7,259,-2.85,69
"1080",3.9,279,-2.05,66
"1081",7.3,289,-1.95,60
"1082",8,270,-2.95,53
"1083",7.2,288,-3.55,55
"1084",8.6,297,-4.15,57
"1085",4.6,288,-4.95,57
"1086",6.7,275,-4.55,50
"1087",7.3,257,-4.45,46
"1088",9.5,238,-3.25,48
"1089",8.6,250,-1.45,46
"1090",10.2,246,0.65,47
"1091",10.8,257,2.45,45
"1092",9.1,249,4.85,22
"1093",10,255,6.25,16
"1094",9.4,267,7.05,14
"1095",10.1,245,7.55,11
"1096",8.7,292,7.75,10
"1097",7.7,284,6.85,8
"1098",8.5,273,6.05,12
"1099",7.8,269,3.15,17
"1100",7.5,260,1.35,18
"1101",8.9,269,1.85,18
"1102",6.4,277,0.35,19
"1103",6.4,255,-0.85,21
"1104",6.1,271,-3.05,25
"1105",5.6,274,-4.35,28
"1106",5.3,265,-4.75,31
"1107",5.8,287,-4.65,30
"1108",0.4,94,-5.35,32
"1109",6.5,277,-6.35,34
"1110",6.7,279,-4.85,27
"1111",0.7,199,-6.85,33
"1112",0.7,164,-7.15,35
"1113",0.8,216,-4.15,34
"1114",1.4,57,1.75,21
"1115",1.5,67,4.55,16
"1116",4.1,207,6.85,11
"1117",4.2,324,7.55,11
"1118",3.5,259,8.15,10
"1119",8.4,311,8.95,8
"1120",6.8,310,8.35,7
"1121",9.3,290,7.45,8
"1122",10.3,282,6.55,9
"1123",7,272,3.85,13
"1124",5.8,264,1.85,15
"1125",6,259,-1.35,18
"1126",6.3,274,-1.85,22
"1127",4.5,267,-2.85,24
"1128",5.7,278,-3.55,25
"1129",5.8,279,-4.85,28
"1130",2.1,336,-4.35,27
"1131",1.4,216,-5.45,25
"1132",2.1,244,-6.95,27
"1133",1.3,198,-11.95,40
"1134",1.7,235,-7.95,34
"1135",1.8,217,-9.25,35
"1136",1.8,214,-10.95,40
"1137",0.5,131,-4.95,29
"1138",0.7,76,-1.45,26
"1139",2.5,51,2.05,18
"1140",8,71,5.35,15
"1141",8.1,75,6.65,15
"1142",7.2,67,7.15,13
"1143",8.3,73,7.85,10
"1144",6.6,55,7.85,9
"1145",5.5,52,8.65,8
"1146",5.6,59,7.85,10
"1147",4.9,77,5.35,12
"1148",4.4,124,2.35,14
"1149",2.4,48,0.15,17
"1150",1.6,250,-1.75,20
"1151",1.9,238,-5.25,32
"1152",1.8,256,-5.05,33
"1153",1.4,248,-5.35,34
"1154",1.7,259,-5.05,34
"1155",1.5,234,-6.65,39
"1156",1.4,259,-6.95,41
"1157",2,252,-8.25,47
"1158",1.9,231,-7.75,46
"1159",1.3,228,-8.85,49
"1160",1.2,197,-9.65,52
"1161",1.1,48,-3.35,43
"1162",1.9,54,-2.15,37
"1163",7.4,77,2.25,28
"1164",8.5,85,3.95,22
"1165",8.3,67,6.05,16
"1166",6.6,63,6.95,12
"1167",6.9,91,7.75,9
"1168",4.9,75,8.25,6
"1169",6.3,63,8.45,4
"1170",4.3,99,8.15,5
"1171",2.3,68,5.05,6
"1172",2.4,231,0.35,9
"1173",2.6,252,-2.35,13
"1174",3.5,215,-3.95,14
"1175",2.8,221,-5.55,15
"1176",2.1,212,-5.85,16
"1177",2.6,221,-8.75,18
"1178",1.1,224,-8.35,20
"1179",1.7,208,-9.85,21
"1180",1.7,219,-9.45,20
"1181",1.8,207,-11.25,21
"1182",0.7,204,-10.65,20
"1183",1.5,216,-10.05,21
"1184",1.3,210,-12.15,24
"1185",0.4,171,-7.85,23
"1186",1.4,48,-4.15,26
"1187",1.9,49,2.05,14
"1188",6.4,60,6.35,9
"1189",6.6,56,8.05,7
"1190",4.6,74,8.95,7
"1191",3.9,65,9.75,7
"1192",6.8,79,10.75,6
"1193",4.6,82,10.85,6
"1194",4.4,102,9.95,6
"1195",3,109,7.65,6
"1196",6.1,222,3.95,10
"1197",3.3,210,2.05,12
"1198",8.6,245,0.95,20
"1199",6.5,257,-0.55,21
"1200",5.7,273,-2.05,24
"1201",6.3,273,-1.95,25
"1202",1.6,340,-2.95,25
"1203",4.7,276,-3.85,29
"1204",2.7,244,-5.35,31
"1205",7.8,271,-3.75,26
"1206",6.7,284,-4.55,25
"1207",0.9,331,-5.55,26
"1208",2,286,-6.65,28
"1209",0.6,14,-0.75,20
"1210",1.3,58,0.85,27
"1211",1.4,44,5.25,15
"1212",4.7,279,8.35,10
"1213",3.2,327,10.35,9
"1214",4.6,247,10.35,7
"1215",6.1,274,10.15,7
"1216",7.9,290,10.25,8
"1217",6.6,273,9.55,9
"1218",8.6,286,8.25,9
"1219",11.4,264,5.05,11
"1220",10.6,255,3.45,12
"1221",9.5,255,2.25,13
"1222",11.9,259,1.65,15
"1223",11.4,246,1.05,18
"1224",10.7,243,0.25,19
"1225",10,238,-0.55,20
"1226",10.3,243,-1.15,21
"1227",10,239,-1.75,22
"1228",9.9,250,-0.95,20
"1229",10.4,254,-1.85,21
"1230",8,250,-2.55,22
"1231",9.7,242,-3.25,23
"1232",7.8,236,-3.65,24
"1233",5.8,254,0.85,17
"1234",8.2,252,2.85,14
"1235",9.7,251,4.45,13
"1236",8.9,257,5.55,11
"1237",9.2,261,6.85,9
"1238",10,256,7.65,8
"1239",10,252,7.95,7
"1240",9.6,255,8.25,7
"1241",10.9,255,7.55,8
"1242",12.6,260,6.65,9
"1243",10.4,266,3.85,11
"1244",7.2,271,1.65,13
"1245",9.8,285,0.55,16
"1246",9,272,-0.95,17
"1247",6.7,240,-1.55,21
"1248",5,265,-2.45,24
"1249",3.6,278,-1.75,25
"1250",4.8,285,-2.25,25
"1251",6.1,262,-4.95,31
"1252",8.2,225,-3.05,27
"1253",9.5,237,-2.25,24
"1254",10.2,235,-2.85,27
"1255",2.7,263,-3.65,27
"1256",1.7,198,-4.45,32
"1257",1.9,118,1.15,23
"1258",2.6,206,3.15,19
"1259",7.9,267,4.15,18
"1260",9.6,252,5.55,15
"1261",12,254,7.05,13
"1262",12.2,263,7.75,11
"1263",11.6,279,7.75,9
"1264",13.6,287,7.35,11
"1265",16.3,282,5.85,13
"1266",8.9,288,5.75,12
"1267",7.5,296,3.35,18
"1268",5.3,289,2.05,19
"1269",7.6,275,0.15,21
"1270",6.5,313,-1.85,31
"1271",6.9,305,-1.85,34
"1272",8.7,297,-1.35,32
"1273",7.2,288,-2.15,35
"1274",10.1,283,-1.75,36
"1275",9.2,273,-3.85,41
"1276",8.6,265,-4.95,50
"1277",7.1,262,-5.65,53
"1278",6.7,268,-5.45,52
"1279",5.6,269,-6.85,53
"1280",6.2,270,-5.65,48
"1281",5.8,270,-1.05,28
"1282",7,260,0.65,26
"1283",10.4,295,2.15,19
"1284",10.7,288,3.05,16
"1285",10,286,4.25,11
"1286",10.5,291,4.75,10
"1287",9.7,304,4.75,11
"1288",11.1,301,5.15,11
"1289",10.5,308,4.65,11
"1290",8.7,285,3.85,13
"1291",8.9,294,1.55,14
"1292",5.1,283,-0.45,14
"1293",4.8,301,-3.45,14
"1294",5.7,303,-5.65,17
"1295",5.6,292,-6.55,18
"1296",5.1,287,-7.15,18
"1297",3.9,270,-5.05,20
"1298",5,282,-7.35,20
"1299",3,301,-8.25,28
"1300",4,317,-8.25,35
"1301",4.1,305,-8.65,41
"1302",4.8,306,-8.55,44
"1303",4.7,298,-9.25,47
"1304",4.8,270,-9.95,51
"1305",6.4,273,-3.65,36
"1306",10.4,288,0.35,16
"1307",11,291,2.05,10
"1308",10.6,289,3.35,11
"1309",11.8,289,4.25,10
"1310",11.5,298,4.65,9
"1311",11.8,288,5.35,6
"1312",12.5,296,5.05,6
"1313",11.1,301,3.95,7
"1314",10.9,302,3.05,8
"1315",9.3,280,0.55,10
"1316",6.4,301,-1.05,12
"1317",5.7,312,-2.65,15
"1318",2.3,274,-4.85,16
"1319",4,241,-5.35,16
"1320",3.4,280,-5.65,19
"1321",4,249,-7.65,22
"1322",4.5,253,-5.75,21
"1323",6,304,-7.95,24
"1324",3,276,-7.65,22
"1325",3,248,-9.75,27
"1326",2.3,274,-9.25,21
"1327",1.7,273,-10.25,24
"1328",4.3,256,-8.65,22
"1329",6.1,237,-2.15,14
"1330",7.6,256,-0.35,12
"1331",8.3,274,2.45,9
"1332",9.5,295,4.25,6
"1333",10.8,298,5.35,5
"1334",10.2,309,5.95,4
"1335",10.1,291,6.05,4
"1336",11,300,6.05,4
"1337",11.2,281,5.05,5
"1338",11.6,296,4.15,6
"1339",10,284,1.55,8
"1340",7.3,274,-0.55,10
"1341",10,276,-0.85,12
"1342",8.8,284,-0.75,12
"1343",7.9,289,-2.05,11
"1344",9.4,281,-2.65,11
"1345",9.7,255,-1.95,6
"1346",9,246,-0.75,5
"1347",8.5,254,-1.95,6
"1348",8.5,257,-3.65,8
"1349",8.9,256,-3.75,5
"1350",10.1,266,-2.45,3
"1351",11.7,253,-1.85,2
"1352",12.3,255,-0.85,6
"1353",12.3,252,1.05,8
"1354",11,265,2.85,6
"1355",11.6,249,4.05,4
"1356",12.2,283,5.25,4
"1357",16.6,280,5.35,5
"1358",17.1,251,5.75,5
"1359",17,262,6.05,4
"1360",16.8,264,5.65,5
"1361",19.3,261,4.25,6
"1362",17.2,265,2.85,7
"1363",14.3,292,0.85,8
"1364",12.4,285,-0.95,10
"1365",9.2,281,-2.05,20
"1366",11.7,289,-2.75,28
"1367",9.9,272,-2.45,34
"1368",10.4,268,-2.85,34
"1369",10.8,264,-2.85,37
"1370",10.4,247,-2.95,39
"1371",9.1,239,-3.35,37
"1372",9.3,240,-3.25,36
"1373",8.3,249,-3.75,36
"1374",7.4,246,-3.45,33
"1375",9.7,266,-3.15,28
"1376",11.7,247,-2.85,28
"1377",11.4,257,-0.75,28
"1378",15,263,0.55,24
"1379",15.4,261,1.55,22
"1380",12.6,258,2.15,21
"1381",13.3,284,2.45,18
"1382",14,299,3.15,17
"1383",14.8,298,3.45,18
"1384",14.6,299,3.35,15
"1385",13.3,296,3.65,14
"1386",12.3,277,2.55,17
"1387",10.9,267,0.15,19
"1388",10.5,277,-1.15,23
"1389",10.9,290,-2.35,25
"1390",8.5,291,-3.45,28
"1391",7.6,282,-4.65,32
"1392",8.6,280,-3.85,38
"1393",9.5,269,-3.85,45
"1394",8.2,268,-4.15,45
"1395",7.4,264,-4.55,46
"1396",6.8,259,-4.75,49
"1397",4.5,225,-5.55,53
"1398",4.4,246,-6.65,57
"1399",6,252,-5.65,55
"1400",3.8,288,-6.45,56
"1401",6.3,253,-1.75,35
"1402",6.9,240,1.15,22
"1403",8.1,287,4.05,11
"1404",8.7,262,5.35,10
"1405",10.6,271,6.25,8
"1406",11.2,285,6.25,7
"1407",11.2,275,6.05,9
"1408",10.9,299,6.05,10
"1409",11.4,285,6.05,10
"1410",10.8,301,5.25,12
"1411",7.5,290,2.75,16
"1412",4.9,267,-0.35,23
"1413",6.2,284,-1.95,28
"1414",5.5,272,-3.05,30
"1415",5.6,275,-3.95,28
"1416",6,271,-4.45,20
"1417",6.1,269,-4.35,18
"1418",5.5,272,-5.85,17
"1419",4.1,270,-5.95,17
"1420",0.6,93,-6.75,16
"1421",1,329,-7.85,16
"1422",2.1,224,-10.15,19
"1423",1.7,225,-11.85,20
"1424",2,213,-9.45,19
"1425",0.5,197,-3.05,16
"1426",0.9,55,1.55,13
"1427",1.5,81,3.85,11
"1428",2.8,88,7.35,5
"1429",2.2,321,8.35,4
"1430",4.7,3,10.85,3
"1431",7.9,283,10.75,3
"1432",8.3,288,10.05,2
"1433",9.4,293,8.95,3
"1434",7.9,283,6.75,4
"1435",7.7,276,3.35,7
"1436",4.8,276,1.35,18
"1437",7,257,-0.15,29
"1438",4.6,271,-2.05,35
"1439",5.5,261,-1.35,34
"1440",6.3,272,-2.65,38
"1441",6.2,275,-2.95,42
"1442",8.2,250,-3.65,43
"1443",6.1,263,-3.95,43
"1444",6,242,-2.35,41
"1445",4.2,259,-6.15,48
"1446",6.8,254,-5.35,55
"1447",7.8,257,-5.55,60
"1448",4.6,302,-6.05,63
"1449",5.1,263,-2.45,58
"1450",7.5,259,0.25,44
"1451",7.5,283,1.95,37
"1452",7.9,279,3.45,29
"1453",9.1,265,5.15,20
"1454",9.3,298,6.25,18
"1455",10.6,290,6.05,15
"1456",9.7,293,5.85,14
"1457",9.4,302,5.05,12
"1458",9.5,277,3.25,26
"1459",7.6,279,1.55,32
"1460",6.2,277,0.35,40
"1461",3,305,-0.85,47
"1462",1.9,308,-2.35,50
"1463",2.9,270,-3.45,53
"1464",6.5,265,-3.65,59
"1465",5.3,287,-4.85,62
"1466",5.2,284,-5.25,62
"1467",5.1,287,-5.75,64
"1468",4.3,268,-6.45,64
"1469",5.1,289,-6.75,66
"1470",5,275,-8.15,68
"1471",4.9,286,-7.55,68
"1472",4.6,311,-7.25,71
"1473",1.6,257,0.35,64
"1474",7.8,270,4.35,16
"1475",11.2,289,5.15,10
"1476",10,284,5.75,14
"1477",9.6,284,6.95,12
"1478",11.8,287,6.95,11
"1479",12.4,290,7.15,12
"1480",10.9,290,7.25,17
"1481",10,285,6.75,22
"1482",10.1,282,5.65,24
"1483",5.8,252,1.85,42
"1484",5.7,268,0.85,46
"1485",8.7,283,0.45,54
"1486",7.8,283,-0.85,54
"1487",9.2,308,0.35,39
"1488",7.7,266,-1.45,45
"1489",8.6,254,-1.75,45
"1490",9.2,245,-2.35,49
"1491",10.7,240,-2.45,51
"1492",9.7,261,-2.65,54
"1493",8.9,264,-2.75,47
"1494",9.1,258,-3.55,49
"1495",1.9,251,-3.95,42
"1496",5.6,179,-3.55,49
"1497",2.8,220,0.35,29
"1498",7.7,260,3.35,20
"1499",8,287,6.15,9
"1500",9.2,287,7.05,8
"1501",11,287,8.05,7
"1502",12.9,281,8.35,7
"1503",13.3,278,8.55,6
"1504",13.9,276,7.55,8
"1505",15.6,290,6.55,12
"1506",13.9,285,5.55,16
"1507",13.2,281,3.25,20
"1508",11.3,263,1.95,24
"1509",7,280,0.45,28
"1510",4.2,177,-4.25,38
"1511",9.3,278,0.85,24
"1512",8.4,275,-1.55,32
"1513",8,266,-2.75,37
"1514",7.5,286,-2.85,36
"1515",7.9,283,-3.65,34
"1516",6.9,252,-6.25,42
"1517",6.6,264,-5.35,36
"1518",5.7,289,-5.85,35
"1519",7.1,267,-5.55,36
"1520",6.3,287,-4.35,31
"1521",4.1,277,2.05,15
"1522",4.6,263,4.75,12
"1523",5.9,272,6.75,11
"1524",6.5,268,7.85,9
"1525",12.3,249,9.65,8
"1526",10.5,261,10.25,7
"1527",14.5,281,10.95,6
"1528",14.9,290,9.95,7
"1529",14.4,293,8.85,7
"1530",16.1,288,7.35,8
"1531",12.5,281,4.95,10
"1532",16,265,3.55,12
"1533",10.5,274,3.85,11
"1534",2.7,70,1.85,16
"1535",2.6,268,1.55,17
"1536",8.3,240,0.25,23
"1537",8,260,0.15,23
"1538",5.2,264,-1.75,25
"1539",1.3,341,-4.65,28
"1540",0.9,231,-6.95,29
"1541",2.1,243,-9.55,34
"1542",1.8,214,-9.55,37
"1543",1.8,203,-9.95,36
"1544",2.3,215,-10.35,37
"1545",2.9,250,0.05,22
"1546",1.1,292,-0.75,25
"1547",1.8,73,6.55,8
"1548",7.2,263,9.35,5
"1549",10.2,280,9.85,3
"1550",9.8,298,9.95,3
"1551",11.2,297,9.65,3
"1552",10.5,292,8.75,4
"1553",12.3,277,7.55,7
"1554",12.3,282,6.55,8
"1555",8,277,4.35,11
"1556",8.1,281,2.55,13
"1557",5.8,273,1.15,18
"1558",5.8,238,0.05,23
"1559",5.2,266,-0.55,30
"1560",2.6,340,-0.25,28
"1561",6,262,-0.85,24
"1562",6.2,250,-0.35,19
"1563",7.4,271,-0.35,21
"1564",9,269,-1.15,27
"1565",8.3,267,-1.45,29
"1566",5.9,269,-2.75,32
"1567",6.1,266,-3.85,41
"1568",4.8,280,-3.85,42
"1569",4.9,280,-0.55,27
"1570",10.5,269,3.15,34
"1571",10.9,276,3.25,31
"1572",9.6,275,4.05,31
"1573",10.6,288,4.85,28
"1574",11.7,302,5.65,27
"1575",12.1,293,5.85,29
"1576",12.1,299,5.95,29
"1577",9.9,291,5.15,32
"1578",9.2,296,5.05,28
"1579",9.1,284,2.45,31
"1580",7.8,270,0.75,36
"1581",5.9,278,-0.45,40
"1582",6.8,263,-2.25,47
"1583",6.2,269,-3.65,53
"1584",3.8,271,-5.15,57
"1585",5.1,302,-4.15,56
"1586",5.1,296,-4.95,53
"1587",7,294,-4.05,54
"1588",7.5,283,-5.15,53
"1589",7.7,267,-4.75,55
"1590",7.9,263,-3.95,52
"1591",5.2,274,-5.85,57
"1592",5.9,280,-3.35,48
"1593",6.4,318,0.45,34
"1594",3.7,241,2.25,27
"1595",7.8,326,5.95,12
"1596",9.6,311,6.75,10
"1597",11.3,297,7.55,10
"1598",12,299,6.35,14
"1599",11.3,287,7.05,14
"1600",11.3,290,6.45,16
"1601",12.1,299,6.05,17
"1602",9.4,291,4.95,23
"1603",7.7,296,2.75,26
"1604",6.6,297,0.55,34
"1605",5.2,265,-1.25,40
"1606",6.2,246,-2.55,42
"1607",4.9,295,-5.25,47
"1608",4.8,276,-6.05,51
"1609",5,288,-6.25,50
"1610",5.3,295,-7.05,52
"1611",5.5,276,-7.65,53
"1612",5.3,281,-8.35,57
"1613",6.4,277,-8.15,52
"1614",6.9,279,-8.05,47
"1615",5.5,258,-9.35,44
"1616",0.9,193,-8.95,37
"1617",2.1,26,-5.65,38
"1618",2.5,57,-1.25,23
"1619",2.1,73,3.85,13
"1620",2.2,32,6.35,8
"1621",6,264,7.65,2
"1622",3.6,280,8.95,2
"1623",5.7,217,8.65,2
"1624",7.9,234,8.75,4
"1625",8.1,261,9.05,2
"1626",7.9,281,7.95,2
"1627",8.8,263,4.75,3
"1628",11.3,242,1.75,5
"1629",10.3,243,1.05,6
"1630",10.4,221,1.75,6
"1631",10.5,230,0.85,6
"1632",5.7,250,-1.25,7
"1633",6.5,252,-2.75,9
"1634",4.7,267,-4.35,10
"1635",6.5,280,-2.75,10
"1636",6,268,-4.25,11
"1637",1.6,360,-5.55,12
"1638",1.1,64,-7.35,13
"1639",1.1,194,-7.55,14
"1640",1.9,238,-8.45,13
"1641",1.3,302,-4.45,15
"1642",0.5,98,0.95,10
"1643",2.1,54,5.85,4
"1644",4,233,9.15,2
"1645",5.1,263,10.05,1
"1646",3.5,189,11.25,1
"1647",1.7,209,11.55,1
"1648",4.4,225,11.55,1
"1649",8.1,260,11.15,2
"1650",9.1,257,10.25,1
"1651",9.5,247,7.25,2
"1652",8.9,248,4.25,3
"1653",8,261,2.65,4
"1654",8.4,250,1.85,4
"1655",7.4,254,0.45,5
"1656",6.4,263,-0.65,5
"1657",1.3,303,-3.05,7
"1658",1.6,315,-4.45,7
"1659",1.7,257,-3.45,6
"1660",0.8,217,-5.05,7
"1661",1,110,-5.85,7
"1662",0.8,226,-9.85,8
"1663",1.6,182,-10.35,10
"1664",0.8,263,-9.25,10
"1665",1.8,58,-3.95,10
"1666",0.9,35,-0.85,21
"1667",0.5,55,6.35,5
"1668",2.8,287,10.45,1
"1669",9.3,269,11.85,1
"1670",10.8,305,11.55,1
"1671",11,312,11.25,1
"1672",11.8,293,10.95,2
"1673",14.3,275,10.25,4
"1674",11,281,9.15,4
"1675",9.2,280,6.75,5
"1676",8.4,273,4.65,5
"1677",8.9,261,3.95,6
"1678",6.1,236,3.05,6
"1679",8.8,240,2.35,7
"1680",8.7,248,2.25,5
"1681",8.5,231,1.65,6
"1682",11.2,218,1.55,5
"1683",9.5,271,1.15,7
"1684",4.7,250,1.05,8
"1685",8.3,221,0.15,8
"1686",4.8,224,1.25,9
"1687",6.5,235,0.15,9
"1688",7.2,237,0.35,8
"1689",7,243,3.55,7
"1690",7.3,242,5.85,6
"1691",13.1,257,8.45,4
"1692",15.7,260,9.55,2
"1693",13.3,280,10.65,2
"1694",15.8,285,11.75,1
"1695",11,277,11.15,1
"1696",11.9,268,10.45,2
"1697",10.9,269,9.55,3
"1698",12.6,260,8.05,4
"1699",9.2,251,5.65,5
"1700",13.9,249,3.75,7
"1701",15.5,249,2.35,9
"1702",2.3,248,1.65,9
"1703",4.7,173,0.85,8
"1704",4.3,329,-1.05,8
"1705",1.3,292,-3.45,11
"1706",4.8,300,-1.75,9
"1707",10.6,262,0.05,7
"1708",11.6,254,0.95,8
"1709",10.9,250,0.15,9
"1710",10.2,250,0.15,8
"1711",11.6,256,-0.05,9
"1712",8.2,249,1.15,7
"1713",9.6,245,3.45,7
"1714",7.9,253,6.05,5
"1715",8.1,279,9.75,2
"1716",9.1,280,10.25,1
"1717",11.9,282,11.25,1
"1718",12.9,281,11.45,1
"1719",12.9,270,12.05,1
"1720",13.5,269,10.65,1
"1721",13.3,271,9.65,2
"1722",12.4,268,8.75,3
"1723",9,251,5.95,4
"1724",5.4,247,4.05,6
"1725",13.1,281,4.75,4
"1726",4.8,329,2.85,6
"1727",7.5,220,-0.75,10
"1728",3.9,233,-2.45,11
"1729",4.5,225,-1.85,10
"1730",3.6,269,-3.45,10
"1731",3,222,-4.35,10
"1732",1.3,73,-5.15,12
"1733",1.5,327,-6.25,12
"1734",2.5,237,-8.15,13
"1735",2.4,270,-4.85,13
"1736",3.1,36,-3.45,11
"1737",7.5,316,3.65,8
"1738",7.3,290,6.05,5
"1739",8.6,250,8.05,3
"1740",6.2,309,9.85,1
"1741",8,280,9.95,2
"1742",9.1,260,10.05,2
"1743",10,246,10.65,4
"1744",10.2,254,9.75,5
"1745",10.6,258,9.05,5
"1746",8.6,260,7.85,5
"1747",11.8,258,5.75,7
"1748",11,263,4.05,9
"1749",12.1,275,2.15,12
"1750",12.9,286,2.05,14
"1751",10.9,288,2.95,13
"1752",11.6,268,1.65,14
"1753",10.6,270,1.55,13
"1754",8.7,275,0.55,15
"1755",10.2,279,0.45,14
"1756",8.5,284,-0.35,16
"1757",9.5,278,-0.35,17
"1758",7.5,280,-0.85,18
"1759",5.7,286,0.05,21
"1760",6.1,279,1.75,20
"1761",9.1,288,4.75,20
"1762",11.9,298,6.75,20
"1763",8.3,272,8.15,19
"1764",8.9,271,8.85,18
"1765",11.4,266,9.85,16
"1766",8.9,278,9.75,15
"1767",11,308,10.95,15
"1768",11.7,307,10.75,14
"1769",9.9,306,10.05,16
"1770",9.2,282,8.85,16
"1771",6.2,262,6.25,23
