"","viento","direccion","temperatura","humedad"
"944",5.2,83,11.95,50
"945",4.5,69,15.65,40
"946",1.6,14,19.25,34
"947",6.5,283,18.05,37
"948",5.4,289,18.65,38
"949",6.4,284,19.85,36
"950",5.5,277,20.65,37
"951",7.9,264,21.85,35
"952",7.6,279,23.25,32
"953",6.5,280,23.95,29
"954",7.3,281,24.65,26
"955",8.9,272,23.95,32
"956",7.7,244,21.45,34
"957",3.9,302,19.65,41
"958",2.5,291,16.65,54
"959",0.9,223,15.55,57
"960",0.6,258,14.45,59
"961",2.1,170,13.95,63
"962",2.4,183,13.75,64
"963",2.4,154,14.05,64
"964",0.3,266,11.95,64
"965",2.6,123,11.65,66
"966",4,106,10.85,67
"967",5,95,10.65,66
"968",5.1,92,11.65,68
"969",5.7,75,15.85,61
"970",2,74,17.75,51
"971",1.7,218,19.95,44
"972",3.7,277,20.15,43
"973",5.8,283,20.95,40
"974",7,281,22.85,36
"975",5.3,259,23.45,32
"976",5.8,281,24.35,29
"977",5,305,24.65,28
"978",6.8,292,25.45,27
"979",9,248,24.75,31
"980",7.8,262,22.45,39
"981",5.2,279,19.55,43
"982",3.6,281,17.95,46
"983",2.4,309,16.15,51
"984",1,221,15.25,55
"985",0.6,140,14.65,59
"986",1.5,82,13.95,62
"987",2.8,97,13.25,64
"988",4.1,93,12.35,65
"989",4.7,93,12.15,65
"990",5.8,92,11.65,65
"991",6.7,86,11.25,65
"992",5.3,83,12.15,65
"993",3,36,15.55,56
"994",3.8,280,17.95,46
"995",3.5,277,19.05,45
"996",5.3,283,19.85,42
"997",6,291,20.95,40
"998",6.5,296,22.25,36
"999",6.9,281,23.45,34
"1000",8.4,289,24.75,30
"1001",8.1,277,25.35,29
"1002",7.5,284,25.65,27
"1003",11.4,272,25.45,30
"1004",7.6,238,23.75,32
"1005",5.4,284,21.25,40
"1006",5.3,290,18.95,46
"1007",2.8,286,17.15,50
"1008",2.3,99,16.05,52
"1009",3.5,94,15.55,51
"1010",4.1,104,15.25,54
"1011",2.3,41,13.55,56
"1012",2.2,88,12.45,58
"1013",3.1,93,11.45,60
"1014",4.1,93,10.85,62
"1015",4.7,94,12.15,62
"1016",6.3,86,11.15,63
"1017",3.5,56,15.95,50
"1018",4.3,285,17.95,42
"1019",5.1,284,17.95,41
"1020",5.6,296,19.55,39
"1021",6.4,282,21.25,34
"1022",6.9,273,22.55,31
"1023",8,287,23.55,28
"1024",6.9,271,24.45,27
"1025",6.5,279,25.75,24
"1026",8.9,274,25.95,25
"1027",9.2,239,23.95,33
"1028",9.4,251,22.05,38
"1029",5.3,281,19.25,48
"1030",5.3,272,17.65,53
"1031",2.8,275,16.65,41
"1032",2.5,169,14.95,48
"1033",2,162,15.95,41
"1034",3.3,162,15.95,40
"1035",6,94,13.45,47
"1036",7.7,83,13.25,51
"1037",7.3,82,12.15,59
"1038",6.5,75,13.15,56
"1039",2.7,41,12.65,56
"1040",3.7,58,14.75,47
"1041",7.2,72,17.25,41
"1042",4.7,60,19.85,39
"1043",4.7,295,21.85,33
"1044",5.7,285,21.95,32
"1045",6.5,288,23.05,31
"1046",7.4,287,24.55,29
"1047",8.5,280,25.25,28
"1048",7.3,288,25.75,26
"1049",7.8,291,26.05,25
"1050",10.6,250,26.15,24
"1051",10.3,254,24.55,29
"1052",8,244,22.45,33
"1053",5.2,268,20.45,36
"1054",4.2,302,18.25,46
"1055",2.1,295,16.65,54
"1056",1.2,231,15.95,57
"1057",3.1,154,15.75,57
"1058",2,143,16.45,53
"1059",6.2,91,13.35,60
"1060",5.3,79,13.55,58
"1061",4.3,82,12.55,60
"1062",3.5,62,12.55,62
"1063",6.2,100,11.95,63
"1064",5.1,90,13.25,59
"1065",5.1,59,16.65,47
"1066",1.9,3,19.75,40
"1067",3.8,273,19.95,40
"1068",5.4,278,20.65,39
"1069",5.3,275,21.75,37
"1070",6.4,287,23.05,35
"1071",7.1,276,24.25,32
"1072",7.3,277,24.95,30
"1073",7.3,260,25.65,29
"1074",8.6,269,25.65,30
"1075",9.2,280,25.05,32
"1076",7.8,256,22.45,37
"1077",6.8,242,20.35,42
"1078",4.7,252,19.35,46
"1079",2.8,239,18.15,50
"1080",1.1,251,17.25,52
"1081",2,287,15.95,53
"1082",2.5,119,14.45,59
"1083",3.9,99,13.75,59
"1084",2.4,87,14.65,58
"1085",1.8,67,12.65,62
"1086",1,76,12.25,64
"1087",1.9,82,12.25,66
"1088",4,86,14.45,65
"1089",7.2,61,17.65,52
"1090",4.1,10,19.55,45
"1091",5.3,284,19.35,47
"1092",5.1,285,20.25,46
"1093",6.5,282,21.25,46
"1094",6.3,272,22.95,41
"1095",7.9,274,24.05,38
"1096",7.6,284,24.45,36
"1097",9,281,25.25,34
"1098",8,288,24.55,35
"1099",10.2,286,23.95,38
"1100",8.6,284,21.55,45
"1101",5.5,244,19.55,47
"1102",4.2,276,17.95,53
"1103",1,300,16.95,56
"1104",0.4,214,15.95,59
"1105",0.9,313,14.85,62
"1106",1.8,84,13.95,64
"1107",2.2,109,14.65,64
"1108",3.3,91,13.85,66
"1109",5.2,84,13.05,66
"1110",3,84,13.85,67
"1111",2,74,12.55,67
"1112",1.7,195,13.95,66
"1113",1.1,84,16.25,66
"1114",3.6,293,17.95,57
"1115",4.6,292,18.85,54
"1116",4.6,274,19.55,55
"1117",6.6,288,21.05,52
"1118",6.7,286,22.05,45
"1119",6.1,290,22.75,43
"1120",8.6,278,23.15,42
"1121",7.5,270,23.05,40
"1122",9.2,282,22.25,44
"1123",8.9,287,21.75,45
"1124",6.2,261,20.25,49
"1125",6,282,19.05,52
"1126",6.4,282,18.35,53
"1127",4.8,285,16.65,59
"1128",3.1,274,15.85,62
"1129",1.9,226,15.15,63
"1130",1,209,14.95,65
"1131",2.4,104,15.15,65
"1132",0.9,101,15.25,64
"1133",6.9,76,16.15,65
"1134",4.6,64,15.65,66
"1135",1,302,13.05,67
"1136",2,239,12.95,68
"1137",3.1,268,14.15,69
"1138",2.5,289,15.45,69
"1139",3.1,284,17.45,68
"1140",5.5,284,18.45,62
"1141",6.2,292,19.85,54
"1142",7.6,292,21.25,45
"1143",8.8,290,22.25,39
"1144",7,275,23.15,36
"1145",7.1,295,23.65,35
"1146",5.8,287,23.75,36
"1147",6.3,257,23.35,39
"1148",6.3,221,21.85,43
"1149",6.6,227,19.65,51
"1150",4.7,287,18.35,57
"1151",3,321,16.85,61
"1152",1.2,278,15.95,65
"1153",1.6,146,15.95,66
"1154",2.6,140,16.35,67
"1155",4.3,92,14.45,67
"1156",6.2,82,14.65,67
"1157",7.8,82,15.65,67
"1158",3.7,63,15.55,66
"1159",4.4,66,14.15,67
"1160",2.7,83,14.75,67
"1161",1.5,359,18.35,64
"1162",3.7,304,18.05,58
"1163",4.1,297,19.45,52
"1164",6.7,285,21.05,46
"1165",7.2,290,22.05,42
"1166",7,286,22.75,41
"1167",6.3,289,23.65,37
"1168",7.8,282,25.35,33
"1169",7,294,25.85,31
"1170",9.7,260,26.05,28
"1171",9.7,245,24.85,28
"1172",9.5,250,22.25,36
"1173",6.8,239,20.35,33
"1174",2.7,295,18.25,38
"1175",1.5,4,17.05,38
"1176",1.7,152,16.35,37
"1177",1.7,174,16.55,36
"1178",2.6,115,16.35,36
"1179",5,89,14.25,40
"1180",9.1,85,13.65,44
"1181",9.3,87,15.45,44
"1182",7.7,89,16.35,44
"1183",7.6,85,15.85,46
"1184",8.1,74,14.75,51
"1185",9.1,75,17.95,40
"1186",8.5,74,20.55,37
"1187",2.7,4,22.65,33
"1188",7,284,22.35,28
"1189",8.3,284,22.85,29
"1190",7.6,287,23.75,28
"1191",7.2,284,25.45,25
"1192",6.9,289,26.15,23
"1193",10.5,287,27.15,21
"1194",10.6,256,26.35,18
"1195",10.3,255,24.65,22
"1196",8.2,239,22.55,22
"1197",6.4,217,20.35,28
"1198",3.2,230,18.75,31
"1199",2.9,236,18.25,16
"1200",1.1,308,17.35,20
"1201",1.5,36,16.35,20
"1202",2.7,88,14.95,28
"1203",4.5,85,14.05,30
"1204",6.5,96,12.45,34
"1205",7.9,80,12.85,36
"1206",7.2,80,13.65,36
"1207",7.7,82,13.65,36
"1208",7.8,108,13.35,37
"1209",0.7,74,18.65,28
"1210",3,273,20.55,30
"1211",5.1,284,20.95,27
"1212",5.5,280,21.75,26
"1213",5.8,284,22.85,24
"1214",6.3,276,24.25,21
"1215",7.5,260,25.55,19
"1216",7.5,290,26.45,17
"1217",7.7,290,27.15,15
"1218",10.5,243,26.05,21
"1219",8.3,239,24.25,26
"1220",7.5,242,22.95,28
"1221",7.2,243,20.75,28
"1222",3.9,290,18.85,32
"1223",1.6,337,17.15,33
"1224",1,64,15.95,33
"1225",1.1,145,16.05,35
"1226",1.7,184,15.45,35
"1227",2.2,83,13.15,38
"1228",6.7,93,12.45,45
"1229",5.8,103,14.15,45
"1230",8.7,83,12.45,48
"1231",7.1,78,14.95,44
"1232",5.1,68,14.95,43
"1233",3.7,30,16.25,40
"1234",2.9,283,19.25,33
"1235",4.7,285,19.05,34
"1236",5,285,20.55,30
"1237",5.8,277,22.25,28
"1238",7.2,295,23.25,24
"1239",7.8,288,23.85,22
"1240",6.7,288,24.75,20
"1241",7.2,284,25.75,19
"1242",7.8,281,25.75,19
"1243",9.9,244,24.35,19
"1244",7.8,246,22.85,24
"1245",5.2,269,20.35,32
"1246",3.9,320,17.75,35
"1247",2.1,281,15.85,42
"1248",1.5,145,15.35,46
"1249",1.7,189,15.45,39
"1250",1.7,206,14.55,41
"1251",1.8,184,14.55,44
"1252",2.7,99,11.75,47
"1253",5.1,113,13.55,42
"1254",4.4,99,13.55,41
"1255",5.8,99,12.75,44
"1256",3.6,73,13.25,42
"1257",2.2,4,15.85,38
"1258",2.1,272,19.65,29
"1259",4.4,288,21.15,27
"1260",5.6,270,22.45,26
"1261",7.7,291,22.85,24
"1262",7.2,286,23.65,23
"1263",7.1,282,24.45,21
"1264",7.3,278,24.85,21
"1265",6.5,287,25.55,19
"1266",7.7,281,25.35,17
"1267",10.4,255,23.45,27
"1268",7.3,260,21.95,31
"1269",6,260,19.35,38
"1270",4.6,282,17.65,44
"1271",3.5,279,16.05,49
"1272",2.2,185,14.65,57
"1273",2.4,161,15.05,53
"1274",2.3,205,14.45,54
"1275",1,259,13.45,58
"1276",2.3,181,12.65,62
"1277",2.2,122,13.45,63
"1278",5.4,92,12.25,62
"1279",7.6,85,12.25,57
"1280",6.9,81,13.45,56
"1281",7.3,83,16.95,43
"1282",4.5,78,18.75,39
"1283",4.1,288,19.55,39
"1284",7.2,289,19.15,42
"1285",6.8,285,19.85,45
"1286",7.2,281,20.95,41
"1287",6.6,283,21.55,40
"1288",6.8,295,22.45,37
"1289",6.9,280,22.35,39
"1290",7.4,283,22.25,38
"1291",6.9,287,22.05,39
"1292",10,267,20.15,45
"1293",7.6,244,17.85,55
"1294",5.4,241,16.95,57
"1295",4.2,281,15.75,62
"1296",3.8,245,15.05,64
"1297",4.1,250,14.85,66
"1298",3.5,251,14.35,67
"1299",2.9,278,14.05,68
"1300",1.5,238,13.85,70
"1301",3.4,243,13.65,73
"1302",2.7,245,12.75,76
"1303",2.1,262,11.95,82
"1304",1.8,260,11.65,85
"1305",2.1,212,12.05,87
"1306",2,257,12.25,88
"1307",2,268,12.85,89
"1308",2.6,261,14.35,87
"1309",3.3,273,16.75,84
"1310",5,288,18.15,74
"1311",4.8,286,19.35,64
"1312",7.3,269,20.75,58
"1313",7.3,274,21.05,55
"1314",7.1,275,20.15,52
"1315",6.4,265,19.95,51
"1316",5.9,293,19.05,54
"1317",6.9,288,18.45,54
"1318",5.4,254,16.15,62
"1319",3,228,15.95,64
"1320",2.2,303,15.05,65
"1321",1.3,316,14.15,67
"1322",2.2,93,12.95,67
"1323",1.9,127,13.45,69
"1324",2.8,161,13.15,71
"1325",1.1,119,11.65,74
"1326",1.7,143,10.65,77
"1327",3.7,97,11.55,77
"1328",3.4,117,11.75,80
"1329",1.9,95,14.05,78
"1330",1.6,311,16.45,73
"1331",2.6,300,17.85,67
"1332",4.1,301,18.85,60
"1333",6,284,19.85,57
"1334",6.5,290,20.85,50
"1335",8.3,273,21.55,42
"1336",6.8,284,22.45,36
"1337",8.8,280,21.95,37
"1338",8.8,283,21.55,34
"1339",8.7,278,20.65,33
"1340",6,260,18.85,51
"1341",6.2,240,16.85,58
"1342",3.5,231,15.75,61
"1343",1.1,284,15.05,63
"1344",0.9,104,13.95,65
"1345",2,98,13.15,67
"1346",3.7,102,12.75,67
"1347",3.9,91,11.95,68
"1348",3.4,71,11.45,70
"1349",2.1,66,10.85,71
"1350",2.2,111,10.85,73
"1351",3.8,69,10.55,74
"1352",1.6,72,11.75,74
"1353",2.9,5,14.65,70
"1354",2.4,351,16.95,63
"1355",3.6,282,17.85,62
"1356",5.8,281,19.05,58
"1357",7,287,19.35,51
"1358",7,280,20.65,42
"1359",7,283,21.95,35
"1360",7.8,281,22.15,31
"1361",7.5,290,22.95,28
"1362",7.2,277,22.85,26
"1363",6.4,289,22.75,27
"1364",8.7,287,21.55,30
"1365",6.2,262,19.05,41
"1366",3.7,277,17.45,44
"1367",1.1,215,15.75,51
"1368",0.7,222,14.55,55
"1369",1,102,13.65,59
"1370",2.3,117,13.05,63
"1371",2.7,124,13.25,63
"1372",5.1,101,11.05,65
"1373",4.7,95,12.05,63
"1374",6.9,91,10.95,63
"1375",6.2,80,10.65,64
"1376",1.1,151,11.85,64
"1377",2.7,49,14.55,53
"1378",3.2,335,16.45,48
"1379",5.1,284,17.95,47
"1380",5.3,282,18.65,46
"1381",6.5,290,19.95,43
"1382",6.5,285,21.25,36
"1383",7.1,283,22.05,32
"1384",7,302,23.15,28
"1385",7.2,266,23.75,25
"1386",7.6,286,24.05,20
"1387",9.9,242,23.75,32
"1388",9.8,255,21.55,41
"1389",8.4,245,18.55,51
"1390",4.3,266,16.95,57
"1391",1.4,263,15.75,61
"1392",2.3,254,14.95,62
"1393",1.9,217,13.85,65
"1394",1,134,12.95,67
"1395",2.7,113,13.35,66
"1396",5,104,12.05,68
"1397",4.1,98,11.65,68
"1398",4.4,93,9.95,68
"1399",4.8,91,10.45,69
"1400",4.9,74,11.05,69
"1401",2.6,74,13.95,68
"1402",1.9,252,17.85,60
"1403",3.7,299,17.05,54
"1404",4.6,292,18.25,50
"1405",5.6,285,19.65,45
"1406",6.3,285,20.35,42
"1407",7,286,21.15,39
"1408",7.5,287,22.05,34
"1409",8.2,283,22.65,29
"1410",6.9,294,22.95,27
"1411",7.5,280,22.25,28
"1412",8,249,20.35,42
"1413",5.6,269,18.05,48
"1414",4.4,255,16.15,53
"1415",3.2,286,14.45,59
"1416",1.5,202,12.95,64
"1417",2.5,98,11.65,65
"1418",3.7,92,11.05,67
"1419",4.9,95,11.65,68
"1420",4.9,84,11.35,67
"1421",4,101,10.75,67
"1422",5.4,100,10.95,68
"1423",6.6,83,10.65,69
"1424",5.6,90,10.25,69
"1425",3.2,76,14.15,67
"1426",1.5,275,18.15,55
"1427",5.2,289,17.95,47
"1428",6.5,291,17.95,50
"1429",6.4,285,19.35,46
"1430",6.6,293,20.35,40
"1431",7.3,291,21.15,36
"1432",5.9,293,21.85,32
"1433",7.4,284,22.45,28
"1434",8.3,275,22.95,26
"1435",9.7,277,22.45,29
"1436",8.8,252,20.55,39
"1437",5.4,262,18.45,45
"1438",4.9,275,16.55,52
"1439",3.7,288,14.45,59
"1440",0.7,225,13.45,62
"1441",0.9,181,12.45,65
"1442",1.5,177,12.45,66
"1443",1.1,51,11.25,67
"1444",1.6,115,11.45,68
"1445",2.5,97,10.25,68
"1446",1.3,130,11.55,69
"1447",2.8,93,11.55,68
"1448",5.6,94,10.55,71
"1449",4.2,92,12.85,68
"1450",1.9,45,16.65,63
"1451",4.3,290,16.95,56
"1452",4.9,285,17.85,51
"1453",6.8,291,19.15,43
"1454",7,291,20.55,35
"1455",6.9,274,21.85,28
"1456",7,278,22.75,23
"1457",6,278,22.85,20
"1458",7.6,283,23.05,19
"1459",8,276,22.85,21
"1460",9.3,248,20.35,33
"1461",7.5,242,17.95,41
"1462",3.6,302,16.15,47
"1463",2.1,306,14.05,56
"1464",1.5,303,13.15,60
"1465",1.6,125,12.75,62
"1466",1.8,135,12.35,61
"1467",2.7,167,13.25,61
"1468",4.4,93,10.65,63
"1469",5.1,90,10.65,63
"1470",4.3,97,10.25,64
"1471",7.9,91,8.85,64
"1472",2.6,88,11.55,65
"1473",3.3,70,13.55,58
"1474",3.8,32,16.05,49
"1475",5,276,17.65,45
"1476",4.7,287,18.35,44
"1477",6,282,19.65,36
"1478",7,282,20.85,32
"1479",7.8,286,21.55,26
"1480",6.1,284,22.65,21
"1481",6.6,293,22.95,21
"1482",6.9,285,23.35,22
"1483",7.9,261,23.05,21
"1484",8.2,246,20.75,24
"1485",5.8,246,18.35,31
"1486",3,284,16.65,36
"1487",1.8,322,15.15,40
"1488",1.3,92,14.05,43
"1489",2.3,156,14.85,41
"1490",1.7,164,14.35,43
"1491",4.5,96,12.95,42
"1492",7.2,89,10.55,46
"1493",7.3,81,11.15,47
"1494",4.3,94,13.15,44
"1495",4,96,11.55,47
"1496",5.5,82,12.25,46
"1497",4.8,66,16.35,37
"1498",4.6,114,19.05,31
"1499",5.2,277,18.95,33
"1500",6.5,288,20.55,30
"1501",7.2,275,21.95,27
"1502",6.3,265,22.65,26
"1503",6.2,279,23.85,24
"1504",7.5,274,25.15,21
"1505",6.2,270,25.05,20
"1506",8.6,280,25.65,19
"1507",10.1,251,23.35,27
"1508",7.3,231,21.75,25
"1509",5.7,233,19.25,24
"1510",4.3,277,17.55,32
"1511",1.8,328,16.15,27
"1512",1.5,139,15.35,30
"1513",0.6,302,14.65,33
"1514",1.9,150,14.05,43
"1515",3.8,90,13.45,37
"1516",7.4,84,11.55,41
"1517",8.4,88,12.05,40
"1518",7.4,90,14.05,35
"1519",8.2,92,12.65,36
"1520",9.3,77,11.75,39
"1521",7.7,68,15.25,33
"1522",7.7,71,18.75,28
"1523",1.5,13,21.35,24
"1524",5.1,285,21.75,23
"1525",5.4,279,22.35,23
"1526",7.4,288,23.85,21
"1527",7.6,287,24.25,20
"1528",7.5,286,24.95,18
"1529",6.4,282,25.45,17
"1530",8.9,282,25.75,15
"1531",6.1,286,25.15,17
"1532",9.2,239,22.35,27
"1533",5.8,261,20.25,22
"1534",3.4,304,18.55,24
"1535",1,22,16.15,32
"1536",3.2,92,15.55,33
"1537",4.6,103,14.85,34
"1538",3.6,107,16.05,31
"1539",5.3,97,12.25,36
"1540",8,85,11.65,37
"1541",6.1,96,11.15,36
"1542",6.7,86,12.35,37
"1543",6.1,100,11.15,42
"1544",6.6,69,12.05,40
"1545",7.3,56,16.45,32
"1546",3.8,24,19.45,26
"1547",3.3,341,21.25,23
"1548",4.2,277,22.15,20
"1549",5.5,290,22.95,19
"1550",5.9,272,23.25,18
"1551",6.5,280,24.25,16
"1552",7.9,283,24.65,14
"1553",7.1,279,25.45,13
"1554",7.3,296,25.25,12
"1555",8,294,25.15,13
"1556",8.3,242,21.95,16
"1557",5.3,232,19.65,19
"1558",4,218,18.05,22
"1559",1.1,193,17.25,25
"1560",2.5,80,15.95,26
"1561",4.4,98,14.25,25
"1562",5.1,100,14.25,27
"1563",6.7,92,13.05,30
"1564",6.3,91,12.75,30
"1565",4.4,95,13.95,29
"1566",7.7,86,10.95,36
"1567",3.4,66,11.55,36
"1568",8.4,82,13.55,31
"1569",8.9,83,16.95,26
"1570",6.7,69,19.35,22
"1571",3.5,305,21.35,20
"1572",5.8,287,22.15,22
"1573",7.1,290,22.75,20
"1574",7.1,275,23.25,17
"1575",6,279,24.05,14
"1576",6.9,290,24.15,14
"1577",8.4,289,24.65,12
"1578",7.4,298,24.35,12
"1579",9.4,287,23.05,16
"1580",8.2,292,21.25,21
"1581",5.8,243,19.05,25
"1582",3.9,265,17.55,28
"1583",3.5,254,16.25,31
"1584",2.9,213,15.05,34
"1585",4.2,165,13.85,37
"1586",3,145,15.35,35
"1587",5,97,12.65,38
"1588",2.1,85,13.65,38
"1589",3.2,90,11.35,42
"1590",6.9,92,10.15,47
"1591",6.8,93,9.45,46
"1592",6.4,93,9.85,44
"1593",5.8,87,13.95,37
"1594",3.8,43,17.45,31
"1595",2.5,293,20.05,28
"1596",6.1,286,20.85,28
"1597",7.2,272,20.25,30
"1598",8.1,276,21.55,28
"1599",8.4,287,22.65,25
"1600",8.3,278,21.95,24
"1601",7.2,286,22.85,22
"1602",8.2,278,22.35,23
"1603",6.9,291,22.25,24
"1604",7.3,282,20.55,24
"1605",4.1,219,18.05,21
"1606",3.2,213,17.35,22
"1607",1.3,245,16.05,23
"1608",1.4,187,15.25,22
"1609",0.7,161,15.65,23
"1610",4.1,96,13.45,24
"1611",4.9,107,12.75,28
"1612",4.4,94,11.35,34
"1613",5.7,86,11.65,35
"1614",7,97,10.45,40
"1615",7.3,90,9.95,44
"1616",3.4,79,10.65,45
"1617",6.1,67,13.65,33
"1618",3.7,36,17.15,32
"1619",3.2,282,18.95,29
"1620",5.2,275,19.05,31
"1621",6.2,280,20.05,29
"1622",6.3,291,21.15,25
"1623",6.9,282,21.95,20
"1624",6.6,278,22.45,16
"1625",6.3,291,22.95,11
"1626",6.9,288,23.35,9
"1627",6.8,289,23.05,10
"1628",9.1,250,21.05,19
"1629",5.6,259,18.85,25
"1630",3,248,17.15,31
"1631",1.8,206,15.75,27
"1632",3.2,171,15.65,26
"1633",2.1,162,15.05,28
"1634",3.2,177,14.75,29
"1635",5.8,93,11.85,33
"1636",5.2,94,10.75,35
"1637",0.6,48,10.55,36
"1638",4,98,9.65,42
"1639",5.1,94,9.65,40
"1640",7.3,86,10.75,36
"1641",5.9,76,13.75,35
"1642",5.6,58,18.05,26
"1643",2.6,290,20.75,22
"1644",6.2,286,20.15,23
"1645",7,284,20.55,24
"1646",6.8,280,21.95,21
"1647",6.7,290,22.35,19
"1648",7.1,276,23.55,16
"1649",6.3,293,24.05,15
"1650",7.1,291,24.45,13
"1651",8.2,252,24.45,17
"1652",8.8,257,22.05,20
"1653",5,274,19.35,26
"1654",3.2,282,17.45,30
"1655",1.1,227,16.15,33
"1656",2,223,15.45,36
"1657",1.7,237,14.15,43
"1658",2.3,184,14.05,45
"1659",2,147,14.35,48
"1660",4.9,97,11.85,48
"1661",5.1,103,12.75,41
"1662",4.9,98,13.35,40
"1663",3,64,13.45,39
"1664",2.8,75,12.55,39
"1665",4.7,71,15.85,35
"1666",1.8,23,19.45,29
"1667",4.5,288,18.25,33
"1668",5.8,287,19.65,32
"1669",6.2,284,20.05,32
"1670",6.7,290,21.05,29
"1671",7.1,285,21.95,26
"1672",7.6,287,23.25,23
"1673",6.7,282,23.85,19
"1674",7.1,285,24.35,18
"1675",8.3,258,24.05,22
"1676",8.6,246,22.25,25
"1677",7.2,234,19.55,32
"1678",2.3,302,17.65,39
"1679",0.7,107,16.45,40
"1680",0.7,76,16.15,40
"1681",1.2,105,15.35,40
"1682",2.7,91,15.05,40
"1683",3.7,96,12.95,42
"1684",5.3,92,11.45,39
"1685",2.4,90,10.95,40
"1686",1.6,283,10.25,42
"1687",4.1,89,10.95,44
"1688",6.4,83,11.05,44
"1689",6.1,78,15.35,35
"1690",5.7,53,18.85,29
"1691",4.4,291,18.95,31
"1692",5.3,281,20.25,29
"1693",5.8,286,21.55,25
"1694",6.4,289,22.55,25
"1695",6.7,291,23.55,20
"1696",6.9,289,24.25,17
"1697",6.5,288,24.65,15
"1698",7.8,279,25.25,14
"1699",11.9,256,24.65,19
"1700",8.2,247,22.65,21
"1701",6.3,291,19.85,24
"1702",3.8,283,17.95,27
"1703",0.6,351,16.95,29
"1704",2.9,107,15.75,30
"1705",2.3,125,16.05,30
"1706",4.9,97,12.75,34
"1707",6.4,86,12.55,35
"1708",7.8,83,11.95,37
"1709",8.4,87,12.55,37
"1710",6.7,95,11.55,39
"1711",8.4,85,10.95,40
"1712",7.2,86,11.65,37
"1713",8.4,72,15.65,30
"1714",6.5,66,19.25,25
"1715",1.8,340,22.25,20
"1716",4.9,276,23.05,17
"1717",5.9,289,23.35,17
"1718",5.6,301,24.25,15
"1719",7,285,24.75,15
"1720",7.2,280,26.05,13
"1721",8,280,25.85,13
"1722",8.7,269,26.05,13
"1723",9.8,250,24.35,17
"1724",8.1,229,23.05,18
"1725",7.9,214,20.25,24
"1726",3.8,321,18.45,30
"1727",2.6,298,17.35,33
"1728",3.5,136,16.25,33
"1729",1.7,91,14.05,36
"1730",5,96,13.55,37
"1731",8,87,13.65,35
"1732",5.9,106,11.85,36
"1733",5.9,92,11.35,37
"1734",7.3,97,11.05,39
"1735",7.8,94,10.55,39
"1736",8.8,84,11.85,37
"1737",7.1,74,16.25,29
"1738",7,78,19.65,24
"1739",1.4,85,22.15,19
"1740",6.6,280,22.45,19
"1741",7.9,283,23.05,17
"1742",7.6,270,24.55,15
"1743",7.5,256,25.75,13
"1744",7.7,262,27.15,11
"1745",8.9,239,26.45,11
"1746",11.5,261,24.75,15
"1747",10.3,254,23.65,15
"1748",7.9,244,22.15,17
"1749",4.5,236,19.65,22
"1750",3,274,17.65,27
"1751",1.8,317,16.55,31
"1752",2.4,86,15.55,29
"1753",4.6,91,14.45,31
"1754",5.7,94,13.15,33
"1755",5.9,102,11.75,35
"1756",8,83,10.45,36
"1757",7.8,83,10.25,36
"1758",8.4,81,10.45,35
"1759",7.3,83,10.55,35
"1760",8.5,68,12.75,30
"1761",11.1,78,15.65,26
"1762",9.6,79,18.95,21
"1763",3.4,65,21.95,17
"1764",6,284,22.95,16
"1765",7.1,284,23.05,18
"1766",6.9,280,24.15,16
"1767",6.5,277,25.35,13
"1768",6.7,267,25.95,11
"1769",7.5,253,27.65,8
"1770",9.9,257,27.45,11
"1771",10.3,237,24.95,16
"1772",8.9,254,22.55,11
"1773",4.5,283,19.55,17
"1774",3.5,312,17.25,18
"1775",1.5,71,15.65,25
"1776",3.1,95,15.25,27
"1777",3.5,92,13.75,26
"1778",8.6,84,13.25,25
"1779",6.7,92,13.55,26
"1780",8.6,82,12.45,27
"1781",8.6,85,11.45,29
"1782",8.1,83,11.85,28
"1783",8.4,83,11.65,28
"1784",8.4,81,11.15,29
"1785",9,71,15.95,24
"1786",8.5,71,18.55,20
"1787",2,13,22.15,18
"1788",6.2,287,21.95,20
"1789",6.7,283,22.25,17
"1790",6.8,277,23.15,14
"1791",6.5,272,23.95,14
"1792",7.3,284,24.55,14
"1793",7.7,297,24.85,12
"1794",7.6,287,25.55,12
"1795",6.5,291,24.35,15
"1796",9.1,247,22.35,11
"1797",7.8,238,19.45,14
"1798",3.4,232,17.25,19
"1799",2.4,187,15.65,20
"1800",2.8,158,16.95,23
"1801",3.2,130,16.95,22
"1802",7.2,94,13.95,25
"1803",7.1,87,14.65,24
"1804",6.6,85,13.25,29
"1805",2.8,84,10.95,32
"1806",7.1,77,10.55,30
"1807",7.2,77,10.75,28
"1808",7.9,92,10.55,28
"1809",8.6,76,14.05,24
"1810",6.6,62,18.55,19
"1811",2,274,21.65,21
"1812",5.6,272,22.05,18
"1813",5.8,291,22.55,21
"1814",4.1,301,23.15,19
"1815",6.4,292,24.05,18
"1816",6.5,273,24.95,16
"1817",7.2,272,24.95,16
"1818",8,280,24.95,15
"1819",6.7,283,24.75,16
"1820",9.6,265,21.55,21
"1821",4.5,253,19.05,19
"1822",2.2,260,17.65,22
"1823",2.9,191,16.05,23
"1824",3.4,176,16.15,27
"1825",2.8,198,15.55,27
"1826",5.2,107,13.45,30
"1827",4.4,100,12.75,32
"1828",2.7,94,10.95,38
"1829",6.3,80,9.75,44
"1830",6.3,84,10.35,39
"1831",7.9,88,10.55,42
